xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value,fapar_fraction_value,value_fraction
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012001,2012-01-01,h18v04,2021202003017,1,100,1,1
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012009,2012-01-09,h18v04,2021202112449,1,46,0.46,0.46
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012017,2012-01-17,h18v04,2021202225154,1,38,0.38,0.38
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012025,2012-01-25,h18v04,2021203232607,1,0,0,0
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012033,2012-02-02,h18v04,2021203132044,1,3,0.03,0.03
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012041,2012-02-10,h18v04,2021203180455,1,3,0.03,0.03
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012049,2012-02-18,h18v04,2021204175608,1,2,0.02,0.02
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012057,2012-02-26,h18v04,2021204230009,1,36,0.36,0.36
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012065,2012-03-05,h18v04,2021205123736,1,37,0.37,0.37
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012073,2012-03-13,h18v04,2021205160756,1,37,0.37,0.37
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012081,2012-03-21,h18v04,2021206113621,1,53,0.53,0.53
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012089,2012-03-29,h18v04,2021206203011,1,60,0.6,0.6
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012097,2012-04-06,h18v04,2021207095349,1,28,0.28,0.28
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012105,2012-04-14,h18v04,2021207153158,1,30,0.3,0.3
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012113,2012-04-22,h18v04,2021207210015,1,70,0.7,0.7
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012121,2012-04-30,h18v04,2021208102204,1,92,0.92,0.92
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012129,2012-05-08,h18v04,2021208194353,1,81,0.81,0.81
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012137,2012-05-16,h18v04,2021209093220,1,51,0.51,0.51
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012145,2012-05-24,h18v04,2021209202731,1,78,0.78,0.78
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012153,2012-06-01,h18v04,2021210043437,1,64,0.64,0.64
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012161,2012-06-09,h18v04,2021210164137,1,62,0.62,0.62
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012169,2012-06-17,h18v04,2021210214718,1,73,0.73,0.73
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012177,2012-06-25,h18v04,2021211091817,1,68,0.68,0.68
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012185,2012-07-03,h18v04,2021211234331,1,69,0.69,0.69
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012193,2012-07-11,h18v04,2021212070855,1,60,0.6,0.6
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012201,2012-07-19,h18v04,2021212140505,1,53,0.53,0.53
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012209,2012-07-27,h18v04,2021212222249,1,90,0.9,0.9
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012217,2012-08-04,h18v04,2021213141529,1,53,0.53,0.53
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012225,2012-08-12,h18v04,2021213215247,1,60,0.6,0.6
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012233,2012-08-20,h18v04,2021214101628,1,53,0.53,0.53
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012241,2012-08-28,h18v04,2021214164815,1,52,0.52,0.52
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012249,2012-09-05,h18v04,2021214230001,1,65,0.65,0.65
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012257,2012-09-13,h18v04,2021215122053,1,63,0.63,0.63
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012265,2012-09-21,h18v04,2021215195717,1,69,0.69,0.69
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012273,2012-09-29,h18v04,2021216033026,1,35,0.35,0.35
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012281,2012-10-07,h18v04,2021217220626,1,28,0.28,0.28
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012289,2012-10-15,h18v04,2021218125822,1,76,0.76,0.76
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012297,2012-10-23,h18v04,2021218204253,1,65,0.65,0.65
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012305,2012-10-31,h18v04,2021219130550,1,69,0.69,0.69
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012313,2012-11-08,h18v04,2021220050344,1,41,0.41,0.41
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012321,2012-11-16,h18v04,2021220211524,1,5,0.05,0.05
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012329,2012-11-24,h18v04,2021221064613,1,18,0.18,0.18
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012337,2012-12-02,h18v04,2021222062722,1,4,0.04,0.04
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012345,2012-12-10,h18v04,2021222125205,1,1,0.01,0.01
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012353,2012-12-18,h18v04,2021223093027,1,40,0.4,0.4
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2012361,2012-12-26,h18v04,2021223162623,1,56,0.56,0.56
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013001,2013-01-01,h18v04,2021223215513,1,22,0.22,0.22
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013009,2013-01-09,h18v04,2021224100904,1,9,0.09,0.09
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013017,2013-01-17,h18v04,2021225004832,1,1,0.01,0.01
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013025,2013-01-25,h18v04,2021225090133,1,1,0.01,0.01
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013033,2013-02-02,h18v04,2021225144533,1,8,0.08,0.08
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013041,2013-02-10,h18v04,2021225191123,1,1,0.01,0.01
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013049,2013-02-18,h18v04,2021226114039,1,1,0.01,0.01
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013057,2013-02-26,h18v04,2021226204354,1,21,0.21,0.21
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013065,2013-03-06,h18v04,2021227055637,1,20,0.2,0.2
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013073,2013-03-14,h18v04,2021227183014,1,35,0.35,0.35
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013081,2013-03-22,h18v04,2021228003345,1,40,0.4,0.4
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013089,2013-03-30,h18v04,2021228112800,1,15,0.15,0.15
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013097,2013-04-07,h18v04,2021228224422,1,58,0.58,0.58
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013105,2013-04-15,h18v04,2021229044259,1,57,0.57,0.57
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013113,2013-04-23,h18v04,2021229171335,1,64,0.64,0.64
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013121,2013-05-01,h18v04,2021230032908,1,71,0.71,0.71
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013129,2013-05-09,h18v04,2021230120918,1,64,0.64,0.64
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013137,2013-05-17,h18v04,2021230200835,1,64,0.64,0.64
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013145,2013-05-25,h18v04,2021231053236,1,65,0.65,0.65
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013153,2013-06-02,h18v04,2021231142141,1,67,0.67,0.67
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013161,2013-06-10,h18v04,2021231231126,1,72,0.72,0.72
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013169,2013-06-18,h18v04,2021232115933,1,66,0.66,0.66
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013177,2013-06-26,h18v04,2021233070151,1,44,0.44,0.44
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013185,2013-07-04,h18v04,2021233141435,1,73,0.73,0.73
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013193,2013-07-12,h18v04,2021233221910,1,66,0.66,0.66
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013201,2013-07-20,h18v04,2021234085556,1,66,0.66,0.66
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013209,2013-07-28,h18v04,2021234190737,1,66,0.66,0.66
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013217,2013-08-05,h18v04,2021235094039,1,64,0.64,0.64
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013225,2013-08-13,h18v04,2021237090216,1,62,0.62,0.62
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013233,2013-08-21,h18v04,2021237105249,1,57,0.57,0.57
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013241,2013-08-29,h18v04,2021239004813,1,63,0.63,0.63
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013249,2013-09-06,h18v04,2021239072243,1,61,0.61,0.61
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013257,2013-09-14,h18v04,2021239162836,1,28,0.28,0.28
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013265,2013-09-22,h18v04,2021240045037,1,62,0.62,0.62
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013273,2013-09-30,h18v04,2021240181539,1,15,0.15,0.15
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013281,2013-10-08,h18v04,2021241022859,1,31,0.31,0.31
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013289,2013-10-16,h18v04,2021241130359,1,81,0.81,0.81
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013297,2013-10-24,h18v04,2021241215553,1,81,0.81,0.81
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013305,2013-11-01,h18v04,2021242102245,1,48,0.48,0.48
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013313,2013-11-09,h18v04,2021242212209,1,49,0.49,0.49
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013321,2013-11-17,h18v04,2021243102310,1,9,0.09,0.09
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013329,2013-11-25,h18v04,2021243194043,1,66,0.66,0.66
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013337,2013-12-03,h18v04,2021244083354,1,55,0.55,0.55
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013345,2013-12-11,h18v04,2021245042449,1,8,0.08,0.08
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013353,2013-12-19,h18v04,2021245135112,1,60,0.6,0.6
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2013361,2013-12-27,h18v04,2021245231424,1,51,0.51,0.51
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014001,2014-01-01,h18v04,2021246055532,1,56,0.56,0.56
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014009,2014-01-09,h18v04,2021246200705,1,20,0.2,0.2
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014017,2014-01-17,h18v04,2021247033830,1,9,0.09,0.09
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014025,2014-01-25,h18v04,2021248082228,1,39,0.39,0.39
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014033,2014-02-02,h18v04,2021248154357,1,16,0.16,0.16
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014041,2014-02-10,h18v04,2021248214348,1,47,0.47,0.47
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014049,2014-02-18,h18v04,2021249111346,1,48,0.48,0.48
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014057,2014-02-26,h18v04,2021250053809,1,45,0.45,0.45
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014065,2014-03-06,h18v04,2021250231342,1,49,0.49,0.49
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014073,2014-03-14,h18v04,2021251184409,1,54,0.54,0.54
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014081,2014-03-22,h18v04,2021252184745,1,57,0.57,0.57
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014089,2014-03-30,h18v04,2021253003317,1,62,0.62,0.62
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014097,2014-04-07,h18v04,2021253092842,1,76,0.76,0.76
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014105,2014-04-15,h18v04,2021253155953,1,73,0.73,0.73
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014113,2014-04-23,h18v04,2021254002612,1,88,0.88,0.88
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014121,2014-05-01,h18v04,2021254190842,1,62,0.62,0.62
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014129,2014-05-09,h18v04,2021255002644,1,81,0.81,0.81
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014137,2014-05-17,h18v04,2021255104841,1,73,0.73,0.73
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014145,2014-05-25,h18v04,2021255193102,1,31,0.31,0.31
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014153,2014-06-02,h18v04,2021256113157,1,62,0.62,0.62
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014161,2014-06-10,h18v04,2021256191057,1,59,0.59,0.59
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014169,2014-06-18,h18v04,2021257093050,1,66,0.66,0.66
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014177,2014-06-26,h18v04,2021257200649,1,57,0.57,0.57
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014185,2014-07-04,h18v04,2021258060635,1,64,0.64,0.64
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014193,2014-07-12,h18v04,2021259023613,1,59,0.59,0.59
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014201,2014-07-20,h18v04,2021259142811,1,71,0.71,0.71
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014209,2014-07-28,h18v04,2021259203012,1,61,0.61,0.61
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014217,2014-08-05,h18v04,2021260051618,1,60,0.6,0.6
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014225,2014-08-13,h18v04,2021260155407,1,56,0.56,0.56
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014233,2014-08-21,h18v04,2021261035137,1,65,0.65,0.65
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014241,2014-08-29,h18v04,2021261163408,1,65,0.65,0.65
583310.69,5257672.67,463.312716528,1,1,Fpar_500m,percent,0.01,47.28631,7.734333,sitename,MOD15A2H,2004-01-01,2023-12-31,TRUE,A2014249,2014-09-06,h18v04,2021262043854,1,67,0.67,0.67
