"date","temp","tmin","tmax"
2013-08-21,19.048,9.392,23.226
2013-08-22,20.11,8.413,25.04
2013-08-23,21.828,10.106,27.788
2013-08-24,16.71,11.608,19.782
2013-08-25,15.795,11.517,18.727
2013-08-26,18.286,9.806,22.573
2013-08-27,15.949,10.897,20.376
2013-08-28,15.749,12.081,18.554
2013-08-29,18.181,8.73,22.491
2013-08-30,19.552,8.65,25.238
2013-08-31,20.202,11.045,24.187
2013-09-01,18.449,11.044,21.401
2013-09-02,18.293,8.192,24.237
2013-09-03,20.64,6.526,27.117
2013-09-04,22.398,9.927,28.553
2013-09-05,23.913,10.999,30.32
2013-09-06,23.193,14.074,28.964
2013-09-07,21.729,14.59,26.875
2013-09-08,16.411,12.43,18.405
2013-09-09,16.38,11.459,19.588
2013-09-10,13.328,10.831,15.292
2013-09-11,11.499,7.69,13.127
2013-09-12,12.967,10.171,14.531
2013-09-13,15.165,8.705,18.455
2013-09-14,16.849,11.781,19.721
2013-09-15,15.908,13.044,18.259
2013-09-16,11.415,8.843,13.173
2013-09-17,10.047,7.091,12.118
2013-09-18,14.704,9.155,18.401
2013-09-19,13.631,10.431,16.099
2013-09-20,15.16,7.442,19.324
2013-09-21,15.246,5.821,19.354
2013-09-22,14.853,6.117,20.702
2013-09-23,16.114,5.805,20.688
2013-09-24,15.231,7.309,21.887
2013-09-25,17.24,8.765,23.501
2013-09-26,17.764,12.671,21.262
2013-09-27,19.012,14.048,23.359
2013-09-28,16.871,12.602,19.386
2013-09-29,14.343,11.864,15.464
2013-09-30,12.137,10.781,13.513
2013-10-01,13.676,10.819,15.959
2013-10-02,11.648,8.531,13.091
2013-10-03,11.455,7.757,14.522
2013-10-04,15.291,10.271,19.307
2013-10-05,15.453,12.521,17.215
2013-10-06,13.987,11.455,16.044
2013-10-07,12.419,10.879,13.389
2013-10-08,12.845,11.016,13.787
2013-10-09,13.896,10.368,15.989
2013-10-10,7.071,4.881,10.837
2013-10-11,6.541,4.506,9.384
2013-10-12,7.456,3.935,11.096
2013-10-13,8.763,3.915,12.314
2013-10-14,10.671,6.864,13.054
2013-10-15,13.089,9.799,16.327
2013-10-16,12.26,8.332,14.671
2013-10-17,14.481,5.702,17.796
2013-10-18,10.183,3.195,14.412
2013-10-19,12.233,4.454,17.155
2013-10-20,12.315,8.56,14.395
2013-10-21,13.842,9.044,17.971
2013-10-22,11.964,8.556,15.892
2013-10-23,12.691,9.036,13.666
2013-10-24,11.951,6.821,14.79
2013-10-25,13.345,7.906,16.844
2013-10-26,14.459,8.044,19.253
2013-10-27,14.431,10.291,17.269
2013-10-28,18.244,11.204,22.145
2013-10-29,10.792,7.493,12.916
2013-10-30,9.906,2.803,12.817
2013-10-31,7.28,1.095,10.748
2013-11-01,6.948,1.664,9.832
2013-11-02,13.745,7.39,15.945
2013-11-03,8.052,3.019,10.474
2013-11-04,7.969,3.592,8.361
2013-11-05,6.875,4.301,8.323
2013-11-06,10.936,6.959,13.33
2013-11-07,14.159,7.447,16.176
2013-11-08,11.189,4.196,14.06
2013-11-09,9.418,4.268,11.248
2013-11-10,5.731,3.705,8.027
2013-11-11,5.43,1.921,6.872
2013-11-12,3.969,-1.036,6.016
2013-11-13,4.231,-0.444,5.605
2013-11-14,4.72,2.626,6.722
2013-11-15,3.673,2.508,4.398
2013-11-16,4.007,3.279,4.301
2013-11-17,4.092,3.468,4.329
2013-11-18,3.153,2.425,4.096
2013-11-19,3.943,2.423,5.105
2013-11-20,3.458,2.137,4.156
2013-11-21,1.051,0.112,1.862
2013-11-22,0.964,0.097,1.601
2013-11-23,3.774,1.563,5.705
2013-11-24,5.129,3.359,5.502
2013-11-25,1.727,-1.272,3.454
2013-11-26,-0.226,-3.191,0.992
2013-11-27,-1.001,-4.234,0.512
2013-11-28,-1.679,-5.354,-0.157
2013-11-29,1.11,-1.247,2.23
2013-11-30,1.367,-1.433,2.75
2013-12-01,1.552,-2.47,3.022
2013-12-02,3.241,-1.831,4.72
2013-12-03,-2.485,-4.818,-1.225
2013-12-04,-2.49,-3.032,4.124
2013-12-05,3.842,-2.366,3.32
2013-12-06,3.861,-1.599,5.079
2013-12-07,3.133,-3.13,6.355
2013-12-08,0.728,-5.566,4.494
2013-12-09,0.434,-4.903,3.873
2013-12-10,0.488,-6.015,4.597
2013-12-11,-2.854,-5.883,-0.826
2013-12-12,-4.425,-6.657,-3.224
2013-12-13,-3.384,-4.726,-2.512
2013-12-14,-0.704,-3.459,0.357
2013-12-15,-0.816,-2.304,-0.071
2013-12-16,-1.233,-2.654,-0.566
2013-12-17,-1.379,-3.377,-0.242
2013-12-18,-0.991,-2.785,5.398
2013-12-19,-0.996,-0.985,4.045
2013-12-20,-0.996,0.075,4.205
2013-12-21,-0.938,-1.765,2.843
2013-12-22,-1.224,0.047,7.488
2013-12-23,-1.212,1.201,10.745
2013-12-24,-0.938,-0.376,9.49
2013-12-25,-1.224,2.639,5.988
2013-12-26,-1.212,1.153,2.926
2013-12-27,0.759,-3.298,3.441
2013-12-28,2.629,-1.469,4.95
2013-12-29,2.653,0.819,5.608
2013-12-30,3.22,-1.32,2.566
2013-12-31,5.136,-1.378,3.688
2014-01-01,6.104,-1.898,9.804
2014-01-02,5.879,4.781,7.903
2014-01-03,6.25,5.353,7.154
2014-01-04,4.597,4.446,5.304
2014-01-05,5.589,4.038,8.33
2014-01-06,6.11,4.039,8.33
2014-01-07,6.741,3.976,9.993
2014-01-08,8.146,3.631,11.117
2014-01-09,6.273,1.681,8.711
2014-01-10,5.034,1.022,8.246
2014-01-11,3.23,0.932,5.782
2014-01-12,4.397,0.068,5.567
2014-01-13,4.181,3.304,4.601
2014-01-14,4.242,1.341,4.782
2014-01-15,0.257,-2.855,2.856
2014-01-16,3.359,0.866,4.921
2014-01-17,3.394,0.44,5.515
2014-01-18,1.768,1.459,2.151
2014-01-19,1.722,0.948,2.384
2014-01-20,3.375,1.421,4.699
2014-01-21,3.392,0.924,4.26
2014-01-22,3.574,-1.89,4.503
2014-01-23,1.465,-2.899,4.062
2014-01-24,2.188,-2.578,3.163
2014-01-25,-0.471,-4.06,0.734
2014-01-26,4.295,0.536,4.89
2014-01-27,4.141,0.14,5.812
2014-01-28,2.197,-3.131,4.573
2014-01-29,-0.242,-4.34,1.447
2014-01-30,-0.729,-3.728,0.747
2014-01-31,0.752,-4.697,4.545
2014-02-01,1.994,-3.857,3.994
2014-02-02,2.329,0.086,3.763
2014-02-03,2.911,0.855,3.848
2014-02-04,3.53,-1.284,6.021
2014-02-05,2.735,-0.284,4.312
2014-02-06,5.839,1.406,7.972
2014-02-07,3.218,-0.648,4.774
2014-02-08,2.627,-0.022,4.24
2014-02-09,4.929,-1.46,6.26
2014-02-10,4.518,-1.562,6.782
2014-02-11,5.258,-0.979,7.198
2014-02-12,6.241,-0.806,8.606
2014-02-13,4.738,0.907,6.75
2014-02-14,3.047,-0.78,4.968
2014-02-15,5.891,0.783,10.067
2014-02-16,4.192,0.949,5.307
2014-02-17,4.553,-0.821,8.382
2014-02-18,3.326,-0.34,7.002
2014-02-19,4.843,1.673,7.852
2014-02-20,6.429,1.422,10.205
2014-02-21,5.687,0.65,6.753
2014-02-22,4.842,-0.445,7.581
2014-02-23,6.212,-0.189,9.568
2014-02-24,4.653,-1.402,10.362
2014-02-25,5.767,-2.227,10.108
2014-02-26,5.654,2.314,8.936
2014-02-27,4.742,1.445,6.45
2014-02-28,5.828,2.331,8.513
2014-03-01,4.575,1.813,6.708
2014-03-02,4.443,0.086,5.401
2014-03-03,3.358,-0.425,5.394
2014-03-04,3.627,-1.101,5.709
2014-03-05,6.621,1.173,9.374
2014-03-06,6.905,0.241,10.213
2014-03-07,7.368,-2.083,12.981
2014-03-08,10.086,0.227,14.811
2014-03-09,9.348,-1.593,15.247
2014-03-10,8.812,-1.496,14.56
2014-03-11,9.265,1.128,13.112
2014-03-12,9.216,-2.083,15.531
2014-03-13,10.453,-1.258,16.941
2014-03-14,11.261,-0.699,17.883
2014-03-15,8.357,2.061,12.483
2014-03-16,11.715,4.627,16.136
2014-03-17,13.051,0.465,19.317
2014-03-18,13.341,0.437,19.025
2014-03-19,12.301,6.21,14.715
2014-03-20,12.745,0.789,19.05
2014-03-21,14.213,2.193,19.112
2014-03-22,7.923,4.216,10.628
2014-03-23,2.61,0.389,4.366
2014-03-24,3.871,-1.749,6.399
2014-03-25,2.363,-2.766,7.403
2014-03-26,4.075,0.035,6.55
2014-03-27,6.691,-2.666,12.321
2014-03-28,9.795,-1.172,15.396
2014-03-29,11.124,-1.253,17.054
2014-03-30,13.274,0.118,20.396
2014-03-31,13.331,1.968,18.586
2014-04-01,14.173,3.918,18.53
2014-04-02,14.127,2.107,19.146
2014-04-03,12.795,6.931,14.859
2014-04-04,13.308,6.275,17.427
2014-04-05,12.076,6.231,14.226
2014-04-06,14.08,7.535,17.617
2014-04-07,14.816,3.047,19.722
2014-04-08,12.057,9.457,15.096
2014-04-09,11.442,2.535,15.39
2014-04-10,12.49,1.027,18.265
2014-04-11,14.571,2.555,20.379
2014-04-12,15.241,6.977,18.943
2014-04-13,15.433,10.512,18.249
2014-04-14,12.735,2.476,16.689
2014-04-15,8.396,1.932,11.367
2014-04-16,8.397,-0.065,11.877
2014-04-17,10.761,0.773,15.677
2014-04-18,6.963,0.383,9.435
2014-04-19,5.216,0.904,7.161
2014-04-20,11.869,3.738,17.088
2014-04-21,11.161,8.306,13.707
2014-04-22,14.506,4.666,18.753
2014-04-23,16.58,7.78,20.823
2014-04-24,17.197,9.791,20.881
2014-04-25,15.061,6.177,19.72
2014-04-26,14.62,9.42,18.259
2014-04-27,9.209,6.758,11.467
2014-04-28,7.711,6.378,8.464
2014-04-29,9.649,5.95,13.401
2014-04-30,9.004,6.849,11.033
2014-05-01,11.938,8.642,14.92
2014-05-02,11.372,8.756,13.24
2014-05-03,7.688,5.972,9.726
2014-05-04,9.87,3.076,12.936
2014-05-05,12.825,0.046,19.178
2014-05-06,14.728,5.029,18.923
2014-05-07,13.385,8.096,16.772
2014-05-08,15.148,7.252,18.774
2014-05-09,15.921,11.167,18.417
2014-05-10,16.706,7.762,20.068
2014-05-11,11.577,6.476,15.751
2014-05-12,9.57,5.717,12.544
2014-05-13,8.489,5.874,10.792
2014-05-14,8.414,5.414,11.171
2014-05-15,8.271,2.518,11.168
2014-05-16,11.598,4.453,15.005
2014-05-17,13.282,5.548,16.435
2014-05-18,15.478,2.924,21.28
2014-05-19,18.02,8.821,23.488
2014-05-20,18.809,7.922,23.571
2014-05-21,20.277,8.586,25.847
2014-05-22,19.521,11.297,24.782
2014-05-23,15.144,8.73,20.471
2014-05-24,15.007,9.302,19.281
2014-05-25,17.73,11.011,20.888
2014-05-26,14.165,11.5,16.33
2014-05-27,12.207,10.281,14.288
2014-05-28,14.424,7.927,18.566
2014-05-29,15.034,8.97,19.487
2014-05-30,14.479,9.967,17.889
2014-05-31,14.119,5.738,18.319
2014-06-01,16.253,5.17,20.681
2014-06-02,16.643,10.75,21.338
2014-06-03,16.337,7.494,21.063
2014-06-04,13.754,7.725,16.844
2014-06-05,16.149,8.127,20.255
2014-06-06,20.044,5.932,26.323
2014-06-07,22.917,11.231,28.565
2014-06-08,24.738,12.104,30.556
2014-06-09,25.499,13.155,33.146
2014-06-10,25.758,14.464,31.735
2014-06-11,23.777,13.434,28.896
2014-06-12,24.26,15.873,28.481
2014-06-13,22.18,14.104,26.535
2014-06-14,19.032,11.845,22.038
2014-06-15,18.481,10.968,22.272
2014-06-16,19.02,11.116,22.088
2014-06-17,18.217,13.38,21.623
2014-06-18,19.332,10.193,23.726
2014-06-19,19.986,9.913,24.706
2014-06-20,18.991,10.417,23.185
2014-06-21,19.823,10.362,24.461
2014-06-22,21.504,9.447,26.704
2014-06-23,19.465,12.583,25.328
2014-06-24,18.208,12.484,22.18
2014-06-25,18.975,10.112,22.485
2014-06-26,18.829,9.712,22.468
2014-06-27,20.925,9.294,25.336
2014-06-28,20.096,14.052,23.752
2014-06-29,15.335,11.36,19.662
2014-06-30,15.569,9.51,18.873
2014-07-01,18.39,6.659,23.311
2014-07-02,15.357,11.387,18.311
2014-07-03,19.285,11.951,25.458
2014-07-04,21.661,11.522,26.148
2014-07-05,19.656,14.477,24.021
2014-07-06,22.679,13.143,29.66
2014-07-07,19.229,15.294,24.181
2014-07-08,13.446,11.629,15.291
2014-07-09,12.831,10.027,14.981
2014-07-10,11.425,9.456,12.655
2014-07-11,16.231,12.664,20.122
2014-07-12,18.426,13.105,22.656
2014-07-13,19.101,13.888,22.962
2014-07-14,18.907,14.553,23.82
2014-07-15,21.646,13.46,25.279
2014-07-16,22.808,10.832,28.431
2014-07-17,24.925,12.319,31.08
2014-07-18,25.264,11.622,32.975
2014-07-19,25.152,11.859,31.731
2014-07-20,19.947,14.635,23.079
2014-07-21,16.855,14.33,19.973
2014-07-22,17.242,15.476,18.188
2014-07-23,22.862,17.088,26.867
2014-07-24,22.484,14.161,26.556
2014-07-25,21.873,12.773,27.393
2014-07-26,16.753,14.809,17.739
2014-07-27,19.637,14.894,23.219
2014-07-28,19.493,14.594,25.601
2014-07-29,17.075,14.053,20.826
2014-07-30,16.593,14.713,18.306
2014-07-31,21.342,15.343,24.958
2014-08-01,21.605,12.509,26.683
2014-08-02,20.739,15.741,25.943
2014-08-03,18.926,14.701,21.586
2014-08-04,20.576,13.676,25.468
2014-08-05,20.228,14.241,23.346
2014-08-06,19.552,10.693,23.892
2014-08-07,20.321,14.936,23.469
2014-08-08,22.714,15.57,27.255
2014-08-09,21.247,16.345,24.991
2014-08-10,22.142,15.682,27.317
2014-08-11,16.995,12.627,18.972
2014-08-12,18.249,10.253,21.988
2014-08-13,15.939,12.2,19.561
2014-08-14,16.117,11.707,19.392
2014-08-15,13.363,10.56,16.114
2014-08-16,14.906,9.1,17.864
2014-08-17,16.269,7.356,20.923
2014-08-18,18.414,10.153,23.684
2014-08-19,17.448,12.188,20.061
2014-08-20,16.435,9.089,18.741
2014-08-21,16.458,9.316,20.374
2014-08-22,17.53,8.487,22.06
2014-08-23,15.875,10.727,18.497
2014-08-24,14.86,8.525,17.724
2014-08-25,13.907,7.303,16.501
2014-08-26,16.424,12.488,18.846
2014-08-27,18.378,14.147,20.505
2014-08-28,20.238,11.553,24.818
2014-08-29,18.948,13.702,23.412
2014-08-30,19.839,13.249,23.783
2014-08-31,15.074,11.656,18.212
2014-09-01,15.248,10.556,19.034
2014-09-02,16.049,7.911,19.227
2014-09-03,15.751,11.902,17.514
2014-09-04,18.978,13.715,22.687
2014-09-05,19.166,13.611,23.765
2014-09-06,20.077,11.121,25.711
2014-09-07,21.603,12.66,26.034
2014-09-08,22.045,12.227,27.054
2014-09-09,20.49,14.502,24.036
2014-09-10,19.427,15.36,22.34
2014-09-11,16.192,12.119,18.989
2014-09-12,12.317,7.509,13.937
2014-09-13,15.951,11.111,19.001
2014-09-14,16.765,11.203,21.047
2014-09-15,17.758,9.391,22.148
2014-09-16,19.212,11.236,24.311
2014-09-17,18.613,10.364,23.328
2014-09-18,18.835,13.806,22.437
2014-09-19,18.878,13.306,21.886
2014-09-20,18.621,14.254,22.391
2014-09-21,17.08,13.177,19.613
2014-09-22,14.036,7.995,16.315
2014-09-23,12.348,4.536,16.511
2014-09-24,13.461,3.567,18.051
2014-09-25,13.245,6.523,16.869
2014-09-26,13.722,4.139,18.916
2014-09-27,16.047,7.807,20.532
2014-09-28,16.507,7.292,23.22
2014-09-29,17.418,9.153,23.28
2014-09-30,16.662,13.943,18.092
2014-10-01,17.935,12.171,20.906
2014-10-02,16.502,9.965,20.02
2014-10-03,15.693,9.725,18.25
2014-10-04,15.156,6.867,19.572
2014-10-05,15.373,10.033,19.81
2014-10-06,14.667,10.138,17.976
2014-10-07,15.009,10.697,17.839
2014-10-08,15.802,11.138,18.867
2014-10-09,16.895,10.399,21.504
2014-10-10,16.65,12.807,18.998
2014-10-11,15.944,12.054,18.331
2014-10-12,14.412,9.168,16.796
2014-10-13,14.172,10.248,15.025
2014-10-14,14.5,10.162,18.001
2014-10-15,14.989,11.178,17.895
2014-10-16,14.444,11.938,15.86
2014-10-17,17.677,9.343,19.849
2014-10-18,14.808,7.705,20.304
2014-10-19,15.834,7.965,20.616
2014-10-20,16.446,9.628,19.796
2014-10-21,16.589,8.448,19.187
2014-10-22,6.327,3.936,9.256
2014-10-23,8.786,2.993,10.862
2014-10-24,6.831,1.553,9.642
2014-10-25,9.557,5.823,11.258
2014-10-26,12.54,6.521,15.78
2014-10-27,8.473,4.137,9.46
2014-10-28,10.705,5.913,13.312
2014-10-29,10.701,4.858,14.167
2014-10-30,11.995,5.76,15.817
2014-10-31,9.178,3.589,14.529
2014-11-01,8.789,3.189,13.314
2014-11-02,9.265,5.57,13.158
2014-11-03,9.245,3.957,13.044
2014-11-04,9.559,3.825,12.784
2014-11-05,3.965,2.725,8.533
2014-11-06,4.746,2.617,5.583
2014-11-07,7.126,3.376,9.745
2014-11-08,7.109,2.806,11.431
2014-11-09,4.517,2.068,6.464
2014-11-10,6.864,4.706,7.868
2014-11-11,6.104,5.176,6.631
2014-11-12,7.306,5.156,8.306
2014-11-13,9.273,5.079,10.313
2014-11-14,5.041,4.758,6.301
2014-11-15,8.277,6.109,9.061
2014-11-16,8.752,5.903,10.696
2014-11-17,7.01,5.648,7.875
2014-11-18,7.086,5.376,8.51
2014-11-19,8.408,0.976,10.791
2014-11-20,3.591,0.602,4.921
2014-11-21,6.293,3.316,8.544
2014-11-22,5.543,4.58,6.289
2014-11-23,4.307,3.108,5.612
2014-11-24,8.531,5.655,12.541
2014-11-25,8.026,6.957,8.299
2014-11-26,8.084,6.856,8.706
2014-11-27,7.314,6.549,8.027
2014-11-28,4.948,2.016,6.36
2014-11-29,2.443,2.15,3.201
2014-11-30,3.187,1.956,3.833
2014-12-01,2.882,1.957,3.196
2014-12-02,3.555,2.411,4.167
2014-12-03,3.653,2.64,3.901
2014-12-04,3.744,2.482,4.514
2014-12-05,3.622,2.419,4.394
2014-12-06,2.813,1.847,3.37
2014-12-07,3.545,1.845,3.916
2014-12-08,4.005,-0.473,5.059
2014-12-09,2.13,-0.038,2.49
2014-12-10,0.625,-3.059,2.384
2014-12-11,4.951,1.883,6.355
2014-12-12,5.052,1.061,7.282
2014-12-13,4.048,-1.091,7.832
2014-12-14,4.971,0.785,7.144
2014-12-15,7.645,5.372,8.764
2014-12-16,6.95,5.141,7.858
2014-12-17,4.012,3.279,5.775
2014-12-18,6.871,4.416,9.196
2014-12-19,9.625,4.898,11.9
2014-12-20,6.909,3.51,8.708
2014-12-21,4.189,-1.381,6.255
2014-12-22,1.963,-3.541,5.863
2014-12-23,4.328,-2.807,8.804
2014-12-24,2.317,-4.265,7.449
2014-12-25,4.924,1.059,5.708
2014-12-26,2.573,-2.701,4.483
2014-12-27,0.353,-3.528,0.876
2014-12-28,-2.036,-5.685,0.182
2014-12-29,-8.373,-14.283,-3.784
2014-12-30,-3.897,-7.154,-2.172
2014-12-31,-0.459,-6.294,0.836
2015-01-01,-4.575,-10.228,-2.688
2015-01-02,-1.545,-4.95,0.789
2015-01-03,1.528,0.154,7.764
2015-01-04,4.423,-2.436,8.274
2015-01-05,-0.101,-4.934,3.469
2015-01-06,-2.707,-4.799,-1.676
2015-01-07,-0.229,-3.109,0.661
2015-01-08,3.311,-1.084,6.693
2015-01-09,6.138,4.006,9.419
2015-01-10,12.628,9.445,14.006
2015-01-11,3.456,2.062,10.434
2015-01-12,2.93,-0.558,5.236
2015-01-13,4.224,-4.203,11.461
2015-01-14,6.147,1.135,9.356
2015-01-15,4.519,-0.786,6.843
2015-01-16,3.339,-0.996,6.436
2015-01-17,0.403,-0.668,1.45
2015-01-18,-3.19,-4.684,-0.881
2015-01-19,-0.674,-2.464,0.231
2015-01-20,0.488,-0.353,0.906
2015-01-21,0.695,0.087,1.043
2015-01-22,0.542,-0.145,1.016
2015-01-23,0.741,-0.204,1.366
2015-01-24,1.151,-0.767,2.268
2015-01-25,1.053,-1.988,1.585
2015-01-26,-1.574,-2.394,-0.011
2015-01-27,1.255,-0.136,2.438
2015-01-28,-0.873,-7.358,1.933
2015-01-29,0.857,0.279,2.106
2015-01-30,-0.073,-1.251,1.451
2015-01-31,-0.282,-3.445,1.736
2015-02-01,0.127,-2.015,0.707
2015-02-02,0.323,-3.221,1.215
2015-02-03,-1.352,-4.46,-0.315
2015-02-04,-2.08,-4.193,-0.698
2015-02-05,-2.524,-3.236,-1.904
2015-02-06,-2.824,-3.418,-1.664
2015-02-07,-3.738,-7.633,-2.622
2015-02-08,-3.093,-11.41,0.691
2015-02-09,-1.732,-8.231,1.21
2015-02-10,-0.05,-8.106,3.545
2015-02-11,-0.343,-9.426,3.502
2015-02-12,-1.033,-9.296,3.909
2015-02-13,-0.668,-5.161,4.212
2015-02-14,2.523,-2.509,7.574
2015-02-15,3.234,-1.49,6.274
2015-02-16,-0.703,-1.737,0.098
2015-02-17,0.59,-1.518,3.818
2015-02-18,-0.838,-1.24,0.252
2015-02-19,1.807,-2.658,4.58
2015-02-20,3.614,-4.141,8.707
2015-02-21,1.42,-2.642,3.012
2015-02-22,1.738,-2.358,3.312
2015-02-23,0.552,-1.474,2.733
2015-02-24,2.792,0.546,4.342
2015-02-25,4.209,-2.055,7.21
2015-02-26,3.243,-4.545,8.36
2015-02-27,2.701,1.447,4.459
2015-02-28,3.24,-1.597,4.974
2015-03-01,4.496,-0.555,7.589
2015-03-02,7.637,4.854,8.832
2015-03-03,6.966,0.399,10.245
2015-03-04,4.238,-0.511,6.13
2015-03-05,4.497,-0.997,6.033
2015-03-06,4.98,-2.859,8.433
2015-03-07,5.651,-3.812,10.09
2015-03-08,9.274,-2.139,15.298
2015-03-09,10.277,-0.697,16.149
2015-03-10,9.03,-2.12,14.099
2015-03-11,9.306,4.309,11.832
2015-03-12,6.633,0.139,9.867
2015-03-13,5.887,-3.54,10.878
2015-03-14,5.868,0.052,9.294
2015-03-15,4.459,0.348,7.668
2015-03-16,7.452,-0.624,12.146
2015-03-17,10.632,-0.079,16.766
2015-03-18,12.134,0.987,17.48
2015-03-19,12.041,3.285,15.725
2015-03-20,10.166,1.471,14.381
2015-03-21,6.947,2.96,8.684
2015-03-22,4.607,2.684,5.921
2015-03-23,9.373,3.04,13.742
2015-03-24,11.012,-0.044,16.266
2015-03-25,6.976,2.595,10.939
2015-03-26,5.356,3.305,6.607
2015-03-27,8.093,3.901,10.526
2015-03-28,7.181,-2.25,11.385
2015-03-29,9.02,6.714,10.564
2015-03-30,9.578,8.132,11.364
2015-03-31,11.456,8.179,12.891
2015-04-01,5.172,3.084,8.12
2015-04-02,4.823,1.512,5.909
2015-04-03,4.518,-0.841,8.44
2015-04-04,5.985,2.838,7.481
2015-04-05,4.676,0.883,6.943
2015-04-06,5.582,-2.274,7.86
2015-04-07,6.582,-1.976,10.124
2015-04-08,9.953,-1.992,15.55
2015-04-09,12.174,-1.785,19.103
2015-04-10,14.695,0.709,20.707
2015-04-11,11.6,7.536,13.93
2015-04-12,14.383,3.603,19.281
2015-04-13,15.593,3.467,20.295
2015-04-14,15.493,3.642,20.556
2015-04-15,15.573,1.987,21.797
2015-04-16,13.93,4.281,18.794
2015-04-17,11.783,9.669,13.297
2015-04-18,9.182,4.521,11.523
2015-04-19,10.91,1.837,15.68
2015-04-20,13.327,1.911,17.802
2015-04-21,15.206,3.292,19.84
2015-04-22,16.656,2.683,22.5
2015-04-23,13.963,4.558,19.061
2015-04-24,15.507,1.484,21.286
2015-04-25,13.926,5.542,16.765
2015-04-26,14.764,9.355,19.324
2015-04-27,15.474,8.309,19.816
2015-04-28,8.214,3.513,10.524
2015-04-29,9.596,1.421,13.795
2015-04-30,12.396,6.374,16.056
2015-05-01,10.772,7.958,12.439
2015-05-02,14.135,9.901,17.164
2015-05-03,14.511,9.95,17.265
2015-05-04,16.719,13.398,20.094
2015-05-05,16.32,12.426,19.367
2015-05-06,14.971,9.91,19.165
2015-05-07,14.686,8.007,18.494
2015-05-08,15.129,6.451,21.753
2015-05-09,16.057,10.864,19.651
2015-05-10,16.896,6.268,21.635
2015-05-11,18.696,6.147,24.565
2015-05-12,21.188,9.347,26.877
2015-05-13,22.88,12.308,27.991
2015-05-14,19.014,10.61,21.733
2015-05-15,7.165,6.033,9.507
2015-05-16,13.571,6.866,18.738
2015-05-17,16.138,9.798,19.242
2015-05-18,17.606,6.993,22.585
2015-05-19,13.064,9.797,14.711
2015-05-20,9.9,6.424,12.243
2015-05-21,9.11,4.686,11.528
2015-05-22,11.955,3.442,16.055
2015-05-23,13.385,5.018,17.353
2015-05-24,16.272,9.826,20.057
2015-05-25,14.366,11.106,18.102
2015-05-26,11.727,9.644,14.904
2015-05-27,12.753,4.403,16.295
2015-05-28,15.866,3.134,21.49
2015-05-29,18.605,8.063,24.343
2015-05-30,16.65,10.945,19.324
2015-05-31,18.585,9.515,22.878
2015-06-01,18.896,10.558,22.592
2015-06-02,20.952,11.774,25.838
2015-06-03,22.681,11.124,27.714
2015-06-04,23.773,13.514,28.799
2015-06-05,24.97,13.321,31.524
2015-06-06,25.028,16.005,30.557
2015-06-07,23.569,15.377,27.607
2015-06-08,19.5,14.542,22.357
2015-06-09,14.17,12.905,15.221
2015-06-10,16.18,12.42,19.541
2015-06-11,21.366,11.059,27.038
2015-06-12,22.402,11.869,29.184
2015-06-13,21.756,15.236,25.82
2015-06-14,19.468,14.878,24.551
2015-06-15,15.858,14.207,18.482
2015-06-16,16.574,13.832,20.526
2015-06-17,17.916,10.991,21.3
2015-06-18,15.955,8.797,20.146
2015-06-19,17.493,13.111,20.285
2015-06-20,14.967,11.3,17.314
2015-06-21,15.819,10.855,20.577
2015-06-22,18.536,10.638,22.68
2015-06-23,15.311,10.47,17.758
2015-06-24,17.636,6.037,22.225
2015-06-25,19.807,7.568,24.671
2015-06-26,21.922,10.087,26.911
2015-06-27,21.651,12.365,26.596
2015-06-28,22.717,13.187,26.975
2015-06-29,22.705,11.206,28.473
2015-06-30,25.478,12.293,31.316
2015-07-01,27.171,13.266,33.639
2015-07-02,28.508,16.391,35.013
2015-07-03,29.323,18.375,35.275
2015-07-04,30.072,18.354,35.344
2015-07-05,30.098,17.718,36.111
2015-07-06,26.617,20.758,30.396
2015-07-07,29.861,18.657,37.188
2015-07-08,20.669,17.802,24.575
2015-07-09,19.662,12.931,22.733
2015-07-10,21.323,9.397,26.847
2015-07-11,25.137,10.597,30.801
2015-07-12,23.833,12.639,28.723
2015-07-13,23.13,17.419,26.697
2015-07-14,24.376,12.827,29.11
2015-07-15,25.53,13.382,30.568
2015-07-16,27.747,14.217,34.293
2015-07-17,28.006,15.849,34.578
2015-07-18,22.349,16.642,27.368
2015-07-19,25.548,18.37,30.12
2015-07-20,26.001,16.251,30.481
2015-07-21,28.447,19.391,33.126
2015-07-22,26.789,19.522,33.253
2015-07-23,22.155,17.742,24.57
2015-07-24,25.475,14.503,31.519
2015-07-25,20.079,15.403,22.348
2015-07-26,17.41,9.969,21.175
2015-07-27,20.561,12.842,23.815
2015-07-28,19.588,14.617,22.91
2015-07-29,15.001,11.224,17.545
2015-07-30,17.435,8.166,21.666
2015-07-31,18.953,9.122,22.842
2015-08-01,16.63,13.204,18.729
2015-08-02,20.865,12.154,25.96
2015-08-03,24.854,12.302,30.633
2015-08-04,21.03,14.158,24.662
2015-08-05,24.637,13.208,30.525
2015-08-06,28.198,15.51,34.852
2015-08-07,29.55,17.609,36.676
2015-08-08,27.171,18.055,31.386
2015-08-09,21.755,19.137,23.684
2015-08-10,22.056,17.241,25.864
2015-08-11,24.439,18.069,28.488
2015-08-12,26.431,16.529,31.499
2015-08-13,25.401,15.528,32.918
2015-08-14,18.818,15.823,21.675
