NEE_L3.1_L3.2_QCF,NEE_L3.1_L3.2_QCF0,date
4.303901,4.303901,2022-01-20
3.3158838,3.3158838,2022-01-20
2.008772,2.008772,2022-01-20
3.2704711,3.2704711,2022-01-20
2.66873535,,2022-01-20
2.47349434,2.47349434,2022-01-20
2.9389357,2.9389357,2022-01-20
2.72386163,2.72386163,2022-01-20
1.5399376,1.5399376,2022-01-20
1.98522919,1.98522919,2022-01-20
2.13390615,2.13390615,2022-01-20
1.1767124,1.1767124,2022-01-21
2.802705,,2022-01-21
0.9012459,0.9012459,2022-01-21
1.8855582,,2022-01-21
0.83574434,,2022-01-21
1.258294,,2022-01-21
1.2758805,,2022-01-21
1.833322,1.833322,2022-01-21
6.483309,,2022-01-21
2.9704953,2.9704953,2022-01-21
5.8492419,,2022-01-21
0.854811,,2022-01-21
6.051206,,2022-01-21
4.595739,,2022-01-21
4.469507,,2022-01-21
3.679798,3.679798,2022-01-21
4.8047489,4.8047489,2022-01-21
4.583515,4.583515,2022-01-21
4.6206771,,2022-01-21
,,2022-01-21
,,2022-01-21
-1.570667,-1.570667,2022-01-21
-2.1204884,-2.1204884,2022-01-21
-1.74167064,-1.74167064,2022-01-21
-3.2400266,-3.2400266,2022-01-21
-1.824866,-1.824866,2022-01-21
-1.63007219,-1.63007219,2022-01-21
,,2022-01-21
-0.67051201,-0.67051201,2022-01-21
0.5007101,0.5007101,2022-01-21
,,2022-01-21
2.2432459,,2022-01-21
2.323531,2.323531,2022-01-21
,,2022-01-21
2.50207986,2.50207986,2022-01-21
4.88645867,4.88645867,2022-01-21
,,2022-01-21
0.4951047,,2022-01-21
1.044079,,2022-01-21
,,2022-01-21
,,2022-01-21
6.447415,,2022-01-21
,,2022-01-21
,,2022-01-21
0.565467,,2022-01-21
2.261062,,2022-01-21
2.061797,2.061797,2022-01-21
3.1263197,,2022-01-21
1.189514,,2022-01-22
5.397144,,2022-01-22
,,2022-01-22
,,2022-01-22
0.9698177,0.9698177,2022-01-22
3.04936,,2022-01-22
4.782033,,2022-01-22
5.2668166,,2022-01-22
2.303343,,2022-01-22
2.0737795,,2022-01-22
1.966913,,2022-01-22
4.612037,,2022-01-22
,,2022-01-22
,,2022-01-22
,,2022-01-22
2.032925,2.032925,2022-01-22
1.548781,1.548781,2022-01-22
2.709048,,2022-01-22
-2.695554,,2022-01-22
0.585069,,2022-01-22
0.9788417,,2022-01-22
-1.608244,-1.608244,2022-01-22
,,2022-01-22
-0.910992,,2022-01-22
-3.3144773,-3.3144773,2022-01-22
-1.9209735,-1.9209735,2022-01-22
,,2022-01-22
-1.987611,-1.987611,2022-01-22
-1.7998157,-1.7998157,2022-01-22
-0.8708262,,2022-01-22
-1.07843513,-1.07843513,2022-01-22
-0.3133438,-0.3133438,2022-01-22
-0.23800931,-0.23800931,2022-01-22
,,2022-01-22
,,2022-01-22
2.22531,,2022-01-22
1.769321,,2022-01-22
,,2022-01-22
0.5870359,,2022-01-22
2.4067401,,2022-01-22
2.332375,,2022-01-22
1.163328,,2022-01-22
1.8165263,,2022-01-22
,,2022-01-22
1.7396,1.7396,2022-01-22
5.226401,,2022-01-22
1.359277,,2022-01-22
2.940615,,2022-01-22
,,2022-01-23
1.092842,1.092842,2022-01-23
0.8705985,,2022-01-23
2.025817,,2022-01-23
2.034604,,2022-01-23
1.565647,,2022-01-23
0.322599,,2022-01-23
6.056275,,2022-01-23
8.257643,,2022-01-23
3.1876244,,2022-01-23
,,2022-01-23
1.293917,1.293917,2022-01-23
1.571232,1.571232,2022-01-23
1.718306,1.718306,2022-01-23
2.747324,2.747324,2022-01-23
1.765484,,2022-01-23
1.3788048,1.3788048,2022-01-23
0.8909957,0.8909957,2022-01-23
0.866615,0.866615,2022-01-23
,,2022-01-23
,,2022-01-23
-0.89303898,-0.89303898,2022-01-23
,,2022-01-23
-1.600932,,2022-01-23
-1.692479,,2022-01-23
-2.003589,,2022-01-23
-1.71746417,-1.71746417,2022-01-23
-1.710016,-1.710016,2022-01-23
-0.729965,-0.729965,2022-01-23
-0.3965613,-0.3965613,2022-01-23
,,2022-01-23
0.60455946,0.60455946,2022-01-23
0.6706363,0.6706363,2022-01-23
1.3836469,1.3836469,2022-01-23
2.265288,2.265288,2022-01-23
1.46224089,1.46224089,2022-01-23
0.7698519,,2022-01-23
1.2644507,1.2644507,2022-01-23
1.2816867,1.2816867,2022-01-23
0.8862213,0.8862213,2022-01-23
4.001159,,2022-01-23
,,2022-01-23
6.776814,6.776814,2022-01-23
1.231443,1.231443,2022-01-23
1.1919778,1.1919778,2022-01-23
1.351267,,2022-01-23
1.5747507,1.5747507,2022-01-23
0.94888599,,2022-01-23
1.980916,,2022-01-24
,,2022-01-24
2.600119,,2022-01-24
1.563214,,2022-01-24
2.054727,2.054727,2022-01-24
3.559438,,2022-01-24
1.078855,1.078855,2022-01-24
,,2022-01-24
1.259143,,2022-01-24
0.4860849,,2022-01-24
,,2022-01-24
3.131476,,2022-01-24
1.565135,,2022-01-24
1.20459738,,2022-01-24
,,2022-01-24
2.3853,,2022-01-24
5.2427696,,2022-01-24
0.240562,,2022-01-24
0.7071987,,2022-01-24
-0.36469187,,2022-01-24
-0.1866062,-0.1866062,2022-01-24
-0.6163721,,2022-01-24
,,2022-01-24
-1.0839483,,2022-01-24
-1.102046,-1.102046,2022-01-24
,,2022-01-24
-1.4157629,,2022-01-24
-1.31548604,-1.31548604,2022-01-24
-2.7329159,-2.7329159,2022-01-24
-0.8610819,,2022-01-24
-1.5471864,,2022-01-24
3.1390184,,2022-01-24
,,2022-01-24
1.1780113,,2022-01-24
,,2022-01-24
1.7597525,1.7597525,2022-01-24
1.2784965,1.2784965,2022-01-24
1.1501349,,2022-01-24
,,2022-01-24
1.54686941,,2022-01-24
1.3265276,1.3265276,2022-01-24
1.275011,,2022-01-24
1.350626,,2022-01-24
1.2615401,,2022-01-24
1.0273347,1.0273347,2022-01-24
1.2325053,1.2325053,2022-01-24
0.82168035,0.82168035,2022-01-24
0.640421596,,2022-01-24
0.8702554,0.8702554,2022-01-25
1.0548182,1.0548182,2022-01-25
1.274139,1.274139,2022-01-25
1.1539751,1.1539751,2022-01-25
1.3797615,1.3797615,2022-01-25
1.4895454,1.4895454,2022-01-25
1.6806014,1.6806014,2022-01-25
1.4792292,1.4792292,2022-01-25
0.9760528,0.9760528,2022-01-25
1.363772,1.363772,2022-01-25
2.1791596,2.1791596,2022-01-25
2.7410844,2.7410844,2022-01-25
2.98533,2.98533,2022-01-25
2.9687232,2.9687232,2022-01-25
1.9032093,,2022-01-25
1.359301,,2022-01-25
2.193067,,2022-01-25
1.6784991,1.6784991,2022-01-25
1.729206,1.729206,2022-01-25
0.845239,,2022-01-25
,,2022-01-25
-0.958979498,-0.958979498,2022-01-25
-1.6481436,-1.6481436,2022-01-25
-1.9072912,-1.9072912,2022-01-25
-1.9919863,-1.9919863,2022-01-25
-2.5093081,-2.5093081,2022-01-25
-4.3666364,-4.3666364,2022-01-25
-5.02741,-5.02741,2022-01-25
-2.76479429,-2.76479429,2022-01-25
-3.5007747,-3.5007747,2022-01-25
-3.5283895,-3.5283895,2022-01-25
-1.7254688,-1.7254688,2022-01-25
-0.4825232,-0.4825232,2022-01-25
,,2022-01-25
0.719536,,2022-01-25
1.061391,1.061391,2022-01-25
1.227038,,2022-01-25
1.6221519,,2022-01-25
2.481695,2.481695,2022-01-25
1.4738346,1.4738346,2022-01-25
0.8362344,0.8362344,2022-01-25
2.5404059,2.5404059,2022-01-25
1.83737,,2022-01-25
1.5254522,,2022-01-25
2.0331281,2.0331281,2022-01-25
1.564906,1.564906,2022-01-25
0.5564826,,2022-01-25
1.6616004,1.6616004,2022-01-25
1.5506962,1.5506962,2022-01-26
1.6143211,1.6143211,2022-01-26
,,2022-01-26
1.6871594,1.6871594,2022-01-26
1.1993715,1.1993715,2022-01-26
1.05332492,1.05332492,2022-01-26
1.4061744,1.4061744,2022-01-26
1.3614575,1.3614575,2022-01-26
0.8918687,0.8918687,2022-01-26
1.87409317,1.87409317,2022-01-26
2.4568798,2.4568798,2022-01-26
3.452963,3.452963,2022-01-26
3.0115693,3.0115693,2022-01-26
3.2022664,3.2022664,2022-01-26
3.5931143,3.5931143,2022-01-26
2.164316,2.164316,2022-01-26
2.432706,2.432706,2022-01-26
1.390941,1.390941,2022-01-26
1.733542,1.733542,2022-01-26
0.8779967,0.8779967,2022-01-26
,,2022-01-26
-1.3808053,-1.3808053,2022-01-26
-2.05034549,,2022-01-26
-2.147471,-2.147471,2022-01-26
-2.1577164,-2.1577164,2022-01-26
-2.5418926,-2.5418926,2022-01-26
-2.7856057,-2.7856057,2022-01-26
-2.85990012,-2.85990012,2022-01-26
-3.573412,-3.573412,2022-01-26
-2.118681,-2.118681,2022-01-26
-1.293885,-1.293885,2022-01-26
-1.0147595,-1.0147595,2022-01-26
-0.3414986,,2022-01-26
,,2022-01-26
0.401998,,2022-01-26
,,2022-01-26
-1.489595,,2022-01-26
,,2022-01-26
0.225911,,2022-01-26
-2.072833,,2022-01-26
2.9349607,,2022-01-26
0.398357,0.398357,2022-01-26
0.929481,0.929481,2022-01-26
1.011668,,2022-01-26
2.4531441,2.4531441,2022-01-26
1.3821261,1.3821261,2022-01-26
1.637669,,2022-01-26
1.968576,1.968576,2022-01-26
0.81020723,0.81020723,2022-01-27
0.837658,,2022-01-27
0.816786,0.816786,2022-01-27
1.4647713,,2022-01-27
1.211112,1.211112,2022-01-27
0.9670865,,2022-01-27
0.539402,,2022-01-27
0.8448858,0.8448858,2022-01-27
1.149629,1.149629,2022-01-27
1.19920502,1.19920502,2022-01-27
1.756600075,1.756600075,2022-01-27
1.4136805,1.4136805,2022-01-27
2.7812394,2.7812394,2022-01-27
1.862178,,2022-01-27
3.4997003,3.4997003,2022-01-27
4.2673174,4.2673174,2022-01-27
3.691006,,2022-01-27
1.8917512,1.8917512,2022-01-27
7.9987975,,2022-01-27
1.869478,,2022-01-27
,,2022-01-27
1.899701,,2022-01-27
,,2022-01-27
,,2022-01-27
-2.714482,-2.714482,2022-01-27
-2.4387742,-2.4387742,2022-01-27
-2.7150006,-2.7150006,2022-01-27
-2.5366428,-2.5366428,2022-01-27
-3.0252561,-3.0252561,2022-01-27
-1.8797327,-1.8797327,2022-01-27
-2.5910693,-2.5910693,2022-01-27
-1.0345928,,2022-01-27
-0.4315893,,2022-01-27
-0.596597,,2022-01-27
0.4477329,0.4477329,2022-01-27
3.0360244,,2022-01-27
1.51673,,2022-01-27
1.58789,,2022-01-27
2.540745,2.540745,2022-01-27
3.1967664,3.1967664,2022-01-27
0.9595298,,2022-01-27
0.8951737,0.8951737,2022-01-27
2.2942747,,2022-01-27
1.2609152,,2022-01-27
1.063116,,2022-01-27
1.03329447,1.03329447,2022-01-27
0.7731584,,2022-01-27
,,2022-01-27
1.0291067,,2022-01-28
1.7208346,,2022-01-28
0.7543112,,2022-01-28
,,2022-01-28
0.9049696,,2022-01-28
0.7514508,,2022-01-28
0.8939192,,2022-01-28
0.78271763,,2022-01-28
1.100647,1.100647,2022-01-28
-0.968408,,2022-01-28
0.777766,,2022-01-28
1.431329,,2022-01-28
-1.2711449,,2022-01-28
1.366475,,2022-01-28
0.377021,,2022-01-28
,,2022-01-28
2.80494,,2022-01-28
0.512004,,2022-01-28
-3.2179368,,2022-01-28
,,2022-01-28
-2.788934,-2.788934,2022-01-28
,,2022-01-28
-4.100469,-4.100469,2022-01-28
-2.379916,-2.379916,2022-01-28
-4.095041,-4.095041,2022-01-28
,,2022-01-28
,,2022-01-28
-2.320048,,2022-01-28
-2.90847,-2.90847,2022-01-28
-0.658616,,2022-01-28
-1.7129868,-1.7129868,2022-01-28
-1.25463,-1.25463,2022-01-28
-1.6785443,,2022-01-28
3.5415428,3.5415428,2022-01-28
4.444082,,2022-01-28
2.2144213,,2022-01-28
5.281638,,2022-01-28
3.584751,3.584751,2022-01-28
2.96770853,2.96770853,2022-01-28
1.734291,,2022-01-28
4.782776,,2022-01-28
,,2022-01-28
4.21683,,2022-01-28
2.240812,2.240812,2022-01-28
-1.775672,,2022-01-28
,,2022-01-28
4.47737,,2022-01-28
,,2022-01-28
,,2022-01-29
,,2022-01-29
,,2022-01-29
4.4810516,,2022-01-29
2.122698,,2022-01-29
9.329653,,2022-01-29
5.6465789,5.6465789,2022-01-29
1.8141733,1.8141733,2022-01-29
,,2022-01-29
0.93454,0.93454,2022-01-29
2.0545047,2.0545047,2022-01-29
0.879839,,2022-01-29
1.7782179,1.7782179,2022-01-29
1.4763652,1.4763652,2022-01-29
1.5732505,1.5732505,2022-01-29
1.6534399,,2022-01-29
1.1488833,1.1488833,2022-01-29
1.548377,1.548377,2022-01-29
,,2022-01-29
,,2022-01-29
-0.171134,,2022-01-29
-1.6299106,-1.6299106,2022-01-29
-4.1045632,-4.1045632,2022-01-29
-3.967723,,2022-01-29
-7.226521,,2022-01-29
-3.7226575,-3.7226575,2022-01-29
-4.609861,-4.609861,2022-01-29
-3.5140579,-3.5140579,2022-01-29
-4.3769466,-4.3769466,2022-01-29
-3.8778914,-3.8778914,2022-01-29
-3.752152,-3.752152,2022-01-29
-2.0805799,-2.0805799,2022-01-29
-1.158718,-1.158718,2022-01-29
0.720938592,0.720938592,2022-01-29
2.674527,,2022-01-29
2.426473,,2022-01-29
2.1759272,,2022-01-29
,,2022-01-29
2.0734215,2.0734215,2022-01-29
1.5459622,1.5459622,2022-01-29
1.8974647,1.8974647,2022-01-29
2.710224,2.710224,2022-01-29
1.5145597,,2022-01-29
3.836284,,2022-01-29
2.8855324,2.8855324,2022-01-29
3.6831112,3.6831112,2022-01-29
1.9633142,1.9633142,2022-01-29
1.0727313,1.0727313,2022-01-29
1.990147,,2022-01-30
,,2022-01-30
1.966755,,2022-01-30
1.58799174,1.58799174,2022-01-30
0.8139717,,2022-01-30
1.2354377,,2022-01-30
1.9043138,1.9043138,2022-01-30
1.519092,1.519092,2022-01-30
2.542395,,2022-01-30
2.31855295,2.31855295,2022-01-30
1.9301084,1.9301084,2022-01-30
,,2022-01-30
2.963825,,2022-01-30
2.568359,,2022-01-30
1.947124,,2022-01-30
1.2301732,,2022-01-30
3.1418121,,2022-01-30
0.871058,,2022-01-30
3.608226,,2022-01-30
-2.052268,-2.052268,2022-01-30
-3.40084404,-3.40084404,2022-01-30
-2.181104,-2.181104,2022-01-30
-3.854459,-3.854459,2022-01-30
-6.769375,,2022-01-30
-5.100066,,2022-01-30
0.154345,0.154345,2022-01-30
-0.15508495,,2022-01-30
0.850954,0.850954,2022-01-30
-1.5459415,,2022-01-30
1.0169222,1.0169222,2022-01-30
2.3512063,2.3512063,2022-01-30
2.61568787,2.61568787,2022-01-30
3.88165386,3.88165386,2022-01-30
4.0278009,4.0278009,2022-01-30
3.42526787,3.42526787,2022-01-30
3.562061,3.562061,2022-01-30
4.4755078,4.4755078,2022-01-30
3.17556287,3.17556287,2022-01-30
5.4928129,5.4928129,2022-01-30
,,2022-01-30
2.498482,2.498482,2022-01-30
2.4009363,2.4009363,2022-01-30
5.4346889,,2022-01-30
5.567663,5.567663,2022-01-30
,,2022-01-30
1.726782,,2022-01-30
-3.286692,,2022-01-30
1.600669,,2022-01-30
2.3591615,,2022-01-31
2.3329823,2.3329823,2022-01-31
2.252159094,2.252159094,2022-01-31
,,2022-01-31
,,2022-01-31
,,2022-01-31
-4.977361,-4.977361,2022-01-31
2.262339,2.262339,2022-01-31
1.4436052,1.4436052,2022-01-31
3.002076,,2022-01-31
2.858868,2.858868,2022-01-31
4.57395,4.57395,2022-01-31
1.9700905,,2022-01-31
4.853858,4.853858,2022-01-31
2.166136,,2022-01-31
,,2022-01-31
2.218313,2.218313,2022-01-31
3.4018911,3.4018911,2022-01-31
,,2022-01-31
2.6309897,2.6309897,2022-01-31
0.9878973,0.9878973,2022-01-31
-1.1887323,-1.1887323,2022-01-31
2.610449,2.610449,2022-01-31
,,2022-01-31
1.378249,1.378249,2022-01-31
,,2022-01-31
,,2022-01-31
,,2022-01-31
4.2317128,4.2317128,2022-01-31
1.754743,1.754743,2022-01-31
-0.7359105,,2022-01-31
2.2027391,2.2027391,2022-01-31
,,2022-01-31
1.3545304,,2022-01-31
3.066394,3.066394,2022-01-31
4.0363241,4.0363241,2022-01-31
4.472794,4.472794,2022-01-31
1.6010623,1.6010623,2022-01-31
2.54655486,,2022-01-31
1.8455334,1.8455334,2022-01-31
2.6248665,2.6248665,2022-01-31
1.9410616,1.9410616,2022-01-31
2.144355,2.144355,2022-01-31
1.7105757,1.7105757,2022-01-31
1.8143526,1.8143526,2022-01-31
2.024828,2.024828,2022-01-31
2.0855024,2.0855024,2022-01-31
1.4572629,1.4572629,2022-01-31
2.4090494,2.4090494,2022-02-01
2.627318,2.627318,2022-02-01
2.6178334,2.6178334,2022-02-01
1.757967385,1.757967385,2022-02-01
1.28347,1.28347,2022-02-01
1.50960946,1.50960946,2022-02-01
2.1487245,2.1487245,2022-02-01
1.50114001,1.50114001,2022-02-01
2.761052,2.761052,2022-02-01
1.639026369,1.639026369,2022-02-01
2.195582,2.195582,2022-02-01
2.8097814,2.8097814,2022-02-01
2.8178616,2.8178616,2022-02-01
2.7537063,2.7537063,2022-02-01
2.4547293,2.4547293,2022-02-01
4.0754504,4.0754504,2022-02-01
2.5194665,,2022-02-01
,,2022-02-01
1.2374329,,2022-02-01
,,2022-02-01
-1.030839,-1.030839,2022-02-01
-0.43138633,,2022-02-01
,,2022-02-01
,,2022-02-01
1.2461051,1.2461051,2022-02-01
-0.89598375,-0.89598375,2022-02-01
0.7600287,,2022-02-01
,,2022-02-01
-0.6528061,-0.6528061,2022-02-01
-0.5893175,-0.5893175,2022-02-01
0.2427998,,2022-02-01
2.395274,,2022-02-01
2.8793931,2.8793931,2022-02-01
1.4104833,1.4104833,2022-02-01
-3.0618839,,2022-02-01
2.401802,2.401802,2022-02-01
,,2022-02-01
,,2022-02-01
,,2022-02-01
1.5535297,1.5535297,2022-02-01
1.7701043,1.7701043,2022-02-01
1.37733687,1.37733687,2022-02-01
3.0849733,3.0849733,2022-02-01
-1.6329767,,2022-02-01
1.5056681,1.5056681,2022-02-01
2.2323747,2.2323747,2022-02-01
2.2521685,2.2521685,2022-02-01
1.9950974,1.9950974,2022-02-01
1.3292238,1.3292238,2022-02-02
2.0767053,2.0767053,2022-02-02
1.0458578,,2022-02-02
1.5863274,1.5863274,2022-02-02
1.4704138,1.4704138,2022-02-02
1.57464001,1.57464001,2022-02-02
2.1741756,2.1741756,2022-02-02
1.9833568,1.9833568,2022-02-02
,,2022-02-02
,,2022-02-02
1.8179501,,2022-02-02
,,2022-02-02
,,2022-02-02
,,2022-02-02
3.3499139,3.3499139,2022-02-02
,,2022-02-02
,,2022-02-02
,,2022-02-02
-7.8235612,,2022-02-02
,,2022-02-02
,,2022-02-02
,,2022-02-02
1.6119131,1.6119131,2022-02-02
2.4121317,,2022-02-02
2.0151717,,2022-02-02
0.4185645,,2022-02-02
1.684751,,2022-02-02
6.6861857,,2022-02-02
0.8255178,,2022-02-02
0.6332276,0.6332276,2022-02-02
,,2022-02-02
,,2022-02-02
,,2022-02-02
4.7093205,,2022-02-02
3.9238594,3.9238594,2022-02-02
5.8198569,5.8198569,2022-02-02
2.013155,,2022-02-02
-0.7578857,,2022-02-02
3.2976137,,2022-02-02
0.6638709,,2022-02-02
,,2022-02-02
,,2022-02-02
1.4597416,,2022-02-02
1.6539863,,2022-02-02
7.31745,,2022-02-02
1.63208768,,2022-02-02
8.1653525,,2022-02-02
1.9175699,,2022-02-02
,,2022-02-03
,,2022-02-03
-3.731084,,2022-02-03
-3.887671,,2022-02-03
,,2022-02-03
,,2022-02-03
,,2022-02-03
,,2022-02-03
,,2022-02-03
,,2022-02-03
1.559424,,2022-02-03
3.701924,,2022-02-03
1.521652,,2022-02-03
,,2022-02-03
,,2022-02-03
,,2022-02-03
0.322659,,2022-02-03
,,2022-02-03
0.4550798,,2022-02-03
,,2022-02-03
-2.132061,-2.132061,2022-02-03
-8.795125,,2022-02-03
,,2022-02-03
-2.1027604,-2.1027604,2022-02-03
-2.7834494,-2.7834494,2022-02-03
-1.71404,,2022-02-03
-4.4102785,-4.4102785,2022-02-03
-5.0766054,-5.0766054,2022-02-03
-5.928274,-5.928274,2022-02-03
-4.6990593,-4.6990593,2022-02-03
-2.5943308,-2.5943308,2022-02-03
-2.2114814,-2.2114814,2022-02-03
-0.24546618,,2022-02-03
1.4020086,1.4020086,2022-02-03
1.2824048,1.2824048,2022-02-03
1.8745061,1.8745061,2022-02-03
3.229992,3.229992,2022-02-03
2.1546255,2.1546255,2022-02-03
2.0570055,2.0570055,2022-02-03
1.5323891,,2022-02-03
1.8893115,1.8893115,2022-02-03
1.723742,1.723742,2022-02-03
2.4312309,2.4312309,2022-02-03
1.5547862,1.5547862,2022-02-03
1.4463564,1.4463564,2022-02-03
2.22218751,,2022-02-03
2.0698254,2.0698254,2022-02-03
2.225552,2.225552,2022-02-03
1.420539,1.420539,2022-02-04
1.5292418,,2022-02-04
1.857691565,1.857691565,2022-02-04
2.21300895,2.21300895,2022-02-04
1.0851786,,2022-02-04
1.21882264,,2022-02-04
1.1467,1.1467,2022-02-04
1.761248,,2022-02-04
1.0408618,,2022-02-04
1.439656,,2022-02-04
1.7082378,1.7082378,2022-02-04
2.0042495,2.0042495,2022-02-04
1.2516972,1.2516972,2022-02-04
1.41268529,1.41268529,2022-02-04
3.74784,,2022-02-04
0.995498,0.995498,2022-02-04
0.5458801,0.5458801,2022-02-04
0.5067444,,2022-02-04
,,2022-02-04
-1.085591,-1.085591,2022-02-04
-1.494945,-1.494945,2022-02-04
-2.83052,,2022-02-04
-1.5118911,-1.5118911,2022-02-04
-3.7780306,-3.7780306,2022-02-04
-2.9031848,-2.9031848,2022-02-04
-4.811164,-4.811164,2022-02-04
-4.425664,-4.425664,2022-02-04
-3.195961,-3.195961,2022-02-04
,,2022-02-04
2.05251,2.05251,2022-02-04
2.2071123,2.2071123,2022-02-04
2.9721699,2.9721699,2022-02-04
3.1584163,3.1584163,2022-02-04
0.7373884,,2022-02-04
2.36934,2.36934,2022-02-04
3.047368,3.047368,2022-02-04
3.6721985,,2022-02-04
3.4546407,3.4546407,2022-02-04
2.362168,,2022-02-04
1.83279124,1.83279124,2022-02-04
2.461897,2.461897,2022-02-04
2.699604,2.699604,2022-02-04
2.398956,2.398956,2022-02-04
3.9340025,3.9340025,2022-02-04
2.6947438,2.6947438,2022-02-04
1.5200135,1.5200135,2022-02-04
3.0038705,3.0038705,2022-02-04
,,2022-02-04
3.75684162,3.75684162,2022-02-05
2.1063909,2.1063909,2022-02-05
1.7365353,1.7365353,2022-02-05
2.815852,2.815852,2022-02-05
5.560106,,2022-02-05
2.727177,2.727177,2022-02-05
2.1657654,2.1657654,2022-02-05
2.2609157,2.2609157,2022-02-05
1.8850023,,2022-02-05
1.0840908,1.0840908,2022-02-05
2.0632939,,2022-02-05
2.57404232,2.57404232,2022-02-05
2.3111984,2.3111984,2022-02-05
2.9744634,2.9744634,2022-02-05
3.3399692,3.3399692,2022-02-05
3.5369945,3.5369945,2022-02-05
3.7420452,3.7420452,2022-02-05
2.38769639,,2022-02-05
,,2022-02-05
,,2022-02-05
-2.0837356,-2.0837356,2022-02-05
-3.0654871,,2022-02-05
-4.7088197,-4.7088197,2022-02-05
-4.0264724,-4.0264724,2022-02-05
-3.6143653,-3.6143653,2022-02-05
-4.9661947,-4.9661947,2022-02-05
-3.48247326,-3.48247326,2022-02-05
-3.75837589,-3.75837589,2022-02-05
-2.83103224,-2.83103224,2022-02-05
-3.7625039,-3.7625039,2022-02-05
-2.5218363,-2.5218363,2022-02-05
-1.69551996,-1.69551996,2022-02-05
-1.0607193,-1.0607193,2022-02-05
1.2123052,,2022-02-05
2.8510401,2.8510401,2022-02-05
5.05300913,5.05300913,2022-02-05
3.9938879,3.9938879,2022-02-05
4.412875108,4.412875108,2022-02-05
4.29256361,4.29256361,2022-02-05
4.05570748,4.05570748,2022-02-05
3.101619,3.101619,2022-02-05
4.233097,4.233097,2022-02-05
2.461127,,2022-02-05
-1.979765,,2022-02-05
-6.061279,,2022-02-05
5.858008,,2022-02-05
,,2022-02-05
-6.672207,,2022-02-05
2.533716,,2022-02-06
3.6890858,,2022-02-06
2.873808,,2022-02-06
1.435129,,2022-02-06
4.931714,,2022-02-06
1.6496896,1.6496896,2022-02-06
0.947719,0.947719,2022-02-06
2.879584,,2022-02-06
3.3221136,3.3221136,2022-02-06
,,2022-02-06
1.4804393,,2022-02-06
2.773763,2.773763,2022-02-06
1.92216,1.92216,2022-02-06
1.476254,1.476254,2022-02-06
3.3666486,,2022-02-06
0.865721,0.865721,2022-02-06
,,2022-02-06
0.61821888,,2022-02-06
-1.131333,-1.131333,2022-02-06
-2.303775,,2022-02-06
-4.066704,-4.066704,2022-02-06
-4.893313,-4.893313,2022-02-06
-2.0671762,-2.0671762,2022-02-06
-5.2529474,-5.2529474,2022-02-06
-1.7685318,-1.7685318,2022-02-06
-0.9391191,,2022-02-06
-1.36008978,-1.36008978,2022-02-06
-0.96013758,,2022-02-06
1.16355416,,2022-02-06
0.81014426,0.81014426,2022-02-06
-0.76558455,,2022-02-06
1.7946543,1.7946543,2022-02-06
1.50663595,,2022-02-06
1.9407559,,2022-02-06
3.078183,3.078183,2022-02-06
8.1364653,,2022-02-06
2.59230818,2.59230818,2022-02-06
,,2022-02-06
1.8531506,1.8531506,2022-02-06
,,2022-02-06
2.1619165,2.1619165,2022-02-06
10.6207829,,2022-02-06
2.31495562,2.31495562,2022-02-06
2.66282886,2.66282886,2022-02-06
,,2022-02-06
2.2434686,2.2434686,2022-02-06
0.6935858,,2022-02-06
1.53294773,1.53294773,2022-02-06
1.68645626,1.68645626,2022-02-07
2.0027612,,2022-02-07
2.37184211,2.37184211,2022-02-07
0.84403502,0.84403502,2022-02-07
-1.03139471,,2022-02-07
1.8484741,1.8484741,2022-02-07
3.998281,,2022-02-07
-1.054557,,2022-02-07
3.5822767,,2022-02-07
1.6728005,1.6728005,2022-02-07
1.31572841,1.31572841,2022-02-07
2.6099671,2.6099671,2022-02-07
2.5440734,2.5440734,2022-02-07
4.5845821,4.5845821,2022-02-07
3.9736615,3.9736615,2022-02-07
,,2022-02-07
1.4827267,,2022-02-07
1.3100885,,2022-02-07
1.5293388,,2022-02-07
-0.9236635,-0.9236635,2022-02-07
-0.7885951,-0.7885951,2022-02-07
-1.1961507,-1.1961507,2022-02-07
0.76551403,,2022-02-07
-3.2573615,-3.2573615,2022-02-07
-3.47768812,-3.47768812,2022-02-07
-1.92740045,-1.92740045,2022-02-07
-4.1650683,-4.1650683,2022-02-07
-3.42017833,-3.42017833,2022-02-07
-2.5070042,-2.5070042,2022-02-07
-1.6341703,-1.6341703,2022-02-07
-0.51385643,-0.51385643,2022-02-07
-0.6290137,,2022-02-07
0.4954259,,2022-02-07
1.0613432,1.0613432,2022-02-07
1.912223,1.912223,2022-02-07
1.735396,,2022-02-07
3.075669,3.075669,2022-02-07
3.162612,,2022-02-07
1.722033,,2022-02-07
3.2367098,,2022-02-07
8.245533,,2022-02-07
1.0969,1.0969,2022-02-07
3.3803298,3.3803298,2022-02-07
10.8782357,,2022-02-07
,,2022-02-07
,,2022-02-07
1.501747,,2022-02-07
1.28335,,2022-02-07
-1.100945,,2022-02-08
,,2022-02-08
1.0721076,,2022-02-08
1.629038,,2022-02-08
-2.50221,,2022-02-08
0.12654,,2022-02-08
2.347049,,2022-02-08
1.393031,1.393031,2022-02-08
0.76321,,2022-02-08
0.732593,0.732593,2022-02-08
,,2022-02-08
,,2022-02-08
1.4742884,,2022-02-08
0.804886,,2022-02-08
-5.415616,,2022-02-08
1.4098811,,2022-02-08
