TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19811014,6.36,5.973,2.085,6.781,2.296,77.319,322.256,0.817,96.071,7.271,1.093
19811015,13.906,12.923,1.158,14.974,1.481,72.639,362.472,2.975,95.491,9.75,5.145
19811016,11.653,10.828,1.004,12.55,2.032,90.654,339.962,1.918,96.388,2.906,1.908
19811017,10.236,9.375,1.789,11.173,2.048,69.095,331.275,0.603,96.506,0.0,0.862
19811018,11.804,10.08,3.736,13.678,4.585,103.684,340.697,2.152,96.542,6.814,1.453
19811019,11.174,10.333,0.858,12.088,1.807,78.951,343.164,2.162,96.772,0.459,1.575
19811020,9.968,9.155,1.777,10.928,3.175,104.292,336.697,2.195,95.977,3.276,2.216
19811021,6.727,6.638,2.61,6.834,1.527,16.109,346.634,0.231,95.453,15.562,1.94
19811022,2.625,2.018,0.531,3.405,1.028,54.825,303.833,0.1,95.658,2.85,1.07
19811023,2.306,1.77,1.668,2.994,1.931,58.746,297.504,0.368,96.049,4.805,2.381
19811024,3.873,3.161,1.046,4.788,1.582,84.854,301.157,1.183,96.538,0.984,1.689
19811025,2.112,1.085,2.223,3.433,2.19,56.146,293.607,0.733,95.929,1.714,1.515
19811026,2.437,1.839,0.457,3.207,1.068,50.453,321.226,0.246,95.339,3.564,0.826
19811027,1.905,1.625,0.641,2.264,0.429,27.343,317.676,0.058,95.944,2.647,1.59
19811028,4.873,3.429,2.251,6.73,2.34,74.698,316.65,1.244,96.608,2.647,2.415
19811029,7.117,5.924,3.171,8.651,3.019,95.376,297.996,2.792,96.652,3.317,2.395
19811030,8.838,8.592,0.871,9.156,0.543,14.766,357.458,1.147,96.179,11.758,3.749
19811031,11.824,11.382,1.222,12.393,0.896,15.94,372.155,1.502,96.636,3.174,3.362
19811101,11.499,10.775,2.011,12.43,2.647,68.046,333.948,1.583,97.336,0.06,1.265
19811102,10.828,9.819,3.047,12.127,3.798,91.437,323.861,1.983,97.376,0.011,1.275
19811103,9.894,9.022,3.082,11.014,3.472,93.621,317.27,1.226,97.262,0.0,0.282
19811104,8.796,7.618,2.232,10.309,3.439,100.334,307.106,0.985,97.203,0.0,0.944
19811105,6.76,6.425,1.248,7.19,1.976,62.196,339.346,0.303,97.111,0.262,0.901
19811106,3.409,3.05,1.993,3.871,1.663,61.766,304.573,0.88,97.285,0.44,1.973
19811107,0.645,0.077,1.538,1.44,2.202,66.589,279.936,0.803,97.175,0.197,1.792
19811108,-1.221,-1.721,1.288,-0.521,2.098,91.845,254.562,0.925,97.012,0.003,3.124
19811109,-1.691,-2.123,1.389,-1.086,1.966,85.215,252.802,0.952,97.066,0.1,2.469
19811110,-2.24,-2.896,1.438,-1.238,2.043,91.549,245.632,0.72,97.434,0.021,2.336
19811111,-1.713,-1.897,2.871,-1.431,2.385,41.323,288.162,0.737,97.122,0.689,0.8
19811112,2.662,2.555,1.204,2.826,1.149,21.047,331.081,0.88,96.778,4.247,1.807
19811113,4.717,4.339,1.304,5.295,0.969,25.309,340.219,0.471,97.198,0.544,1.567
19811114,2.229,1.82,1.257,2.853,0.502,46.582,301.215,0.442,97.408,4.444,2.801
19811115,-0.007,-0.811,1.362,1.22,1.814,62.769,281.595,0.68,97.27,0.992,1.914
19811116,-2.366,-2.856,1.499,-1.618,1.81,87.179,243.468,0.492,96.982,0.0,1.875
19811117,-0.294,-0.491,4.108,0.007,3.657,83.844,263.092,0.968,96.9,0.309,0.586
19811118,6.897,5.619,2.488,8.848,2.768,60.355,319.997,2.788,96.855,0.349,1.328
19811119,8.173,7.482,1.597,9.227,1.976,38.169,328.372,1.775,96.937,2.267,2.035
19811120,7.316,6.692,2.782,8.269,4.407,74.696,298.441,1.801,97.299,0.011,1.172
19811121,8.041,6.92,2.742,9.751,3.451,74.663,292.702,2.195,97.513,0.0,2.284
19811122,8.161,7.38,2.112,9.353,3.537,67.81,305.363,1.688,97.481,0.02,1.169
19811123,6.292,6.153,2.957,6.504,2.848,64.659,300.417,1.386,96.922,0.614,1.429
19811124,8.465,8.133,2.191,8.973,0.818,17.566,343.53,1.801,96.676,4.219,3.085
19811125,2.002,2.035,1.126,1.951,0.574,61.886,294.147,1.129,97.188,0.93,2.483
19811126,-0.195,-0.69,1.821,0.561,2.286,73.411,261.135,0.959,97.488,0.007,1.297
19811127,3.119,3.158,3.485,3.059,2.306,48.457,304.569,1.484,96.639,9.467,2.794
19811128,2.816,2.755,1.597,2.91,0.372,32.104,317.108,0.371,95.681,9.099,3.656
19811129,0.959,1.178,0.661,0.624,0.356,17.008,317.126,0.122,95.877,7.386,3.158
19811130,1.862,2.442,1.593,0.976,0.621,15.402,325.418,0.421,95.981,9.624,4.577
19811201,1.128,1.636,1.483,0.28,0.535,43.902,310.721,0.415,95.839,11.469,3.79
19811202,0.726,0.352,0.798,1.347,0.814,46.728,293.146,0.44,96.942,2.267,1.359
19811203,-1.215,-1.461,0.731,-0.804,0.282,37.728,294.268,0.277,97.393,1.133,1.833
19811204,0.437,-0.091,2.597,1.316,2.041,38.331,314.182,0.656,96.591,6.982,2.94
19811205,0.779,0.566,1.008,1.134,0.826,49.839,290.552,0.519,95.985,2.227,2.637
19811206,0.072,-0.183,1.384,0.498,1.676,36.601,298.584,0.994,95.169,3.007,1.898
19811207,2.259,2.293,1.173,2.202,0.523,19.322,323.515,0.501,94.387,8.369,3.815
19811208,6.041,5.373,1.247,7.155,1.312,29.417,327.248,1.731,93.841,14.32,6.109
19811209,1.875,2.378,1.402,1.036,0.573,28.477,312.509,0.274,94.302,18.548,2.884
19811210,2.293,2.345,0.54,2.206,0.155,28.922,316.399,0.509,94.999,6.065,2.784
19811211,3.967,4.192,2.899,3.593,2.119,20.143,327.305,0.428,94.344,8.685,2.547
19811212,1.715,2.04,2.278,1.174,0.356,37.767,314.306,0.495,94.417,6.497,2.949
19811213,-2.569,-2.629,0.594,-2.468,1.049,61.072,268.109,0.7,95.071,2.777,2.021
19811214,2.804,1.411,2.798,5.125,0.658,30.246,317.978,0.525,93.992,11.566,4.449
19811215,2.633,2.187,0.787,3.376,0.22,24.642,321.747,0.369,94.452,9.899,3.925
19811216,3.511,2.929,2.108,4.481,2.025,9.93,338.019,0.169,93.922,23.604,3.409
19811217,2.331,1.414,1.252,3.86,0.969,30.509,309.207,0.447,95.038,6.683,1.927
19811218,-0.37,-0.037,0.431,-0.925,0.146,7.823,322.734,0.0,94.029,14.403,1.393
19811219,-5.355,-5.448,3.385,-5.198,0.423,32.895,281.215,0.13,95.491,4.017,2.429
19811220,-9.607,-9.996,2.771,-8.958,3.266,48.318,245.457,0.104,96.109,0.064,0.972
19811221,-2.772,-3.1,2.195,-2.226,1.354,22.734,313.351,0.063,94.593,2.803,0.903
19811222,-1.218,-1.51,0.676,-0.733,1.188,38.968,288.244,0.087,93.989,0.41,0.812
19811223,0.413,0.113,0.538,0.911,0.556,38.219,304.943,0.111,94.223,1.53,1.262
19811224,0.808,0.187,1.569,1.842,1.58,38.733,304.55,0.216,93.717,8.323,1.703
19811225,0.102,0.079,0.541,0.14,0.388,25.462,307.502,0.143,95.472,4.722,2.729
19811226,-3.274,-3.75,1.561,-2.481,1.072,53.367,266.696,0.06,96.03,0.171,1.313
19811227,-5.369,-5.421,3.109,-5.283,2.358,22.684,286.651,0.025,95.294,1.119,0.755
19811228,-0.768,-1.261,0.393,0.053,0.952,48.859,298.912,0.139,94.652,0.797,0.95
19811229,0.539,0.344,2.321,0.866,3.067,37.922,291.169,0.563,93.695,0.83,1.415
19811230,-0.371,-0.829,2.309,0.393,2.459,32.653,287.219,0.332,94.056,1.68,1.258
19811231,4.732,3.276,2.375,7.159,2.208,49.095,303.907,1.14,94.318,6.423,1.726
19820101,3.791,3.309,0.888,4.595,1.336,33.032,316.888,0.223,95.223,7.335,1.814
19820102,3.292,3.074,1.68,3.656,2.261,52.934,307.371,0.881,96.548,0.024,1.77
19820103,4.607,4.17,1.872,5.334,3.343,59.347,292.593,1.361,96.438,0.0,0.646
19820104,6.15,5.577,2.177,7.105,1.473,26.31,310.858,1.477,96.181,2.07,2.743
19820105,7.964,7.965,0.601,7.961,0.731,32.998,333.942,1.546,95.954,6.496,4.07
19820106,4.97,4.162,3.57,6.316,0.559,14.466,341.532,0.321,95.5,13.573,4.303
19820107,-5.497,-5.452,1.004,-5.572,0.749,45.509,257.222,0.959,96.523,0.119,3.723
19820108,-6.507,-5.487,2.533,-8.207,0.723,5.649,310.401,0.245,96.16,20.587,2.334
19820109,4.162,3.459,1.348,5.334,0.808,28.631,340.992,1.15,95.615,16.372,3.054
19820110,0.388,0.584,3.654,0.062,1.217,6.931,333.431,0.171,95.24,10.936,1.605
19820111,-0.803,-1.363,3.124,0.132,1.714,35.248,315.338,0.025,94.782,2.507,0.684
19820112,0.249,0.22,2.369,0.296,0.851,24.068,326.352,0.014,95.727,5.914,2.178
19820113,-5.026,-4.999,0.781,-5.073,0.339,46.142,290.369,0.0,96.989,0.065,2.408
19820114,-5.6,-6.08,1.568,-4.799,1.707,68.919,254.098,0.004,97.011,0.01,1.043
19820115,-3.507,-4.242,1.908,-2.283,2.436,62.01,271.786,0.164,97.03,0.0,0.474
19820116,-2.51,-3.22,1.74,-1.327,2.819,61.276,274.835,0.178,96.823,0.0,0.468
19820117,-1.811,-3.131,3.285,0.202,3.043,70.875,269.4,0.319,96.979,0.0,0.308
19820118,-2.616,-3.672,2.254,-1.003,3.457,73.514,262.632,0.312,97.14,0.0,0.479
19820119,-2.491,-3.545,1.629,-0.883,3.006,75.218,258.706,0.504,97.022,0.0,0.583
19820120,-2.078,-2.653,2.861,-1.199,3.809,75.427,258.95,0.777,96.968,0.0,0.318
19820121,-2.449,-3.4,3.342,-0.999,1.993,44.662,302.407,0.074,97.043,0.151,0.365
19820122,0.562,0.292,0.769,0.974,1.606,26.189,322.915,0.005,96.885,0.864,0.943
19820123,0.676,0.348,0.478,1.176,0.493,47.17,306.993,0.251,96.547,3.096,1.685
19820124,-0.563,-1.034,0.608,0.155,0.506,43.859,300.544,0.075,96.612,2.17,1.363
19820125,-1.841,-1.792,1.057,-1.915,0.275,55.598,281.951,0.075,96.703,0.337,1.453
19820126,-1.388,-2.119,3.669,-0.272,2.027,27.43,296.609,0.81,95.883,1.864,2.039
19820127,1.858,1.501,0.351,2.401,1.094,40.871,318.542,0.138,95.132,6.16,1.457
19820128,0.494,0.296,0.585,0.797,0.333,36.887,319.591,0.173,96.716,1.506,1.55
19820129,0.733,0.46,1.185,1.149,0.35,10.192,325.871,0.199,96.821,13.812,3.757
19820130,4.334,3.795,1.387,5.156,0.821,17.241,345.231,0.268,96.805,10.346,3.914
19820131,4.386,4.285,0.508,4.54,0.739,18.078,338.003,0.477,97.074,3.254,3.406
19820201,1.558,1.444,1.354,1.733,0.395,62.457,303.593,0.31,97.143,0.491,2.105
19820202,-1.28,-1.801,1.008,-0.484,1.631,99.604,248.762,1.006,96.874,0.001,2.063
19820203,-1.612,-2.079,1.52,-0.958,2.354,99.58,257.031,0.339,96.867,0.0,1.112
19820204,0.645,0.355,2.822,1.051,1.966,85.543,290.035,0.973,97.308,0.013,0.872
19820205,2.272,1.786,2.382,2.952,2.526,98.611,278.856,0.914,97.586,0.0,0.369
19820206,2.432,1.735,2.107,3.328,2.227,54.395,308.139,0.492,97.218,0.798,1.037
19820207,5.103,4.277,1.741,6.166,2.619,47.729,332.722,1.038,96.855,1.169,0.958
19820208,3.844,2.892,0.965,5.067,2.318,38.825,315.709,0.82,96.641,2.946,2.368
19820209,2.924,2.103,2.263,3.98,4.052,94.459,292.058,0.858,97.13,0.02,1.012
19820210,4.36,3.48,3.916,5.491,4.774,108.463,280.327,2.114,97.079,0.0,0.682
19820211,5.347,4.437,2.433,6.517,3.658,104.546,287.551,2.2,97.037,0.0,0.76
19820212,4.862,3.923,1.917,6.069,3.172,109.584,279.916,2.005,96.998,0.0,1.01
19820213,3.823,2.782,1.832,5.161,3.186,109.898,281.426,1.182,96.388,0.0,0.784
19820214,2.099,1.954,1.118,2.285,1.646,39.167,313.767,0.17,96.118,1.864,1.166
19820215,1.859,1.583,0.595,2.214,0.683,52.989,320.1,0.076,95.763,3.756,1.372
19820216,1.055,0.585,1.092,1.658,1.542,115.355,273.516,0.317,95.984,0.0,1.587
19820217,1.6,1.141,1.663,2.191,2.21,102.173,284.068,0.527,96.059,0.0,1.092
19820218,2.222,1.4,1.651,3.279,2.71,120.247,282.092,0.572,96.434,0.508,0.629
19820219,-0.263,-0.305,0.433,-0.209,0.533,29.229,318.378,0.0,96.436,4.69,1.17
19820220,-0.324,-0.549,0.764,-0.036,1.076,68.425,317.43,0.106,96.512,0.844,1.558
19820221,-1.872,-2.009,1.095,-1.695,1.929,135.889,251.98,1.34,96.399,0.039,2.404
19820222,-2.184,-2.688,1.502,-1.589,2.139,136.851,245.41,1.275,95.667,0.006,1.579
19820223,-3.003,-3.039,0.755,-2.961,0.975,59.178,282.005,0.827,95.139,1.438,1.611
19820224,-3.474,-3.789,0.42,-3.102,0.435,67.07,279.7,0.118,95.402,4.604,1.901
19820225,-5.342,-5.558,1.402,-5.108,3.273,118.241,263.521,0.266,95.0,0.555,1.114
19820226,-4.558,-5.537,1.035,-3.494,1.982,133.285,250.901,0.55,95.595,0.604,1.468
19820227,-1.968,-3.068,3.569,-0.772,4.487,152.014,242.05,1.366,95.994,0.0,0.634
19820228,1.252,-0.113,4.293,2.737,3.917,56.999,306.067,1.53,96.367,0.006,1.263
19820301,7.45,6.351,2.962,8.644,3.343,81.064,331.854,2.447,96.244,0.804,3.524
19820302,4.109,4.723,1.872,3.441,0.59,60.017,310.524,0.836,96.151,7.845,3.567
19820303,6.331,5.477,3.874,7.26,3.61,93.927,298.985,3.977,96.465,0.121,3.659
19820304,4.239,4.806,2.993,3.624,1.406,31.865,311.026,1.748,96.142,6.843,2.777
19820305,2.032,1.108,1.324,3.035,1.877,84.474,298.956,0.812,97.097,4.161,1.888
19820306,0.647,-0.345,1.34,1.726,1.812,137.144,275.538,1.706,97.362,1.23,3.393
19820307,0.497,0.075,2.436,0.955,2.8,159.063,259.937,1.544,96.522,0.0,1.749
19820308,2.934,1.353,2.838,4.653,3.592,157.312,273.528,2.362,96.38,0.057,0.496
19820309,4.013,2.602,1.898,5.547,3.216,135.869,289.135,2.58,96.357,0.107,1.914
19820310,4.989,3.823,3.196,6.155,3.81,114.014,298.615,3.319,95.679,1.409,3.255
19820311,2.914,3.608,2.213,2.22,0.526,130.755,302.371,0.999,95.666,8.519,5.178
19820312,3.152,2.455,3.016,3.849,3.209,111.446,297.28,1.867,96.044,3.712,2.507
19820313,1.274,1.07,1.14,1.479,0.636,109.81,293.696,0.28,96.266,5.572,2.872
19820314,2.119,1.379,2.472,2.858,3.093,158.589,273.322,2.141,97.031,0.329,1.691
19820315,4.891,3.426,2.957,6.356,4.622,189.459,263.366,3.741,96.52,0.0,1.044
19820316,4.326,3.377,1.726,5.275,2.942,81.957,305.402,2.518,95.766,2.71,1.325
19820317,2.46,2.561,1.021,2.358,0.434,37.894,323.583,0.094,95.48,12.686,1.666
19820318,1.721,0.698,0.691,2.663,1.408,107.567,298.621,0.414,95.605,3.494,1.725
19820319,2.873,2.103,1.893,3.581,2.45,136.528,297.63,1.735,95.838,0.736,1.816
19820320,2.296,1.899,0.446,2.662,0.731,63.025,316.383,0.225,95.362,9.047,2.596
19820321,2.987,2.038,1.058,3.86,1.849,128.414,306.506,0.792,96.291,2.603,1.317
19820322,2.584,1.561,1.698,3.525,2.322,134.67,292.958,0.468,96.752,2.743,1.245
19820323,2.294,1.576,0.742,2.954,1.315,106.998,314.328,0.198,97.077,6.388,1.809
19820324,4.092,3.106,2.342,4.999,2.968,191.965,285.46,2.431,97.364,0.148,3.365
19820325,5.299,4.068,2.944,6.34,4.51,210.229,265.645,4.142,97.399,0.0,2.201
19820326,6.744,5.101,4.138,8.134,4.992,212.649,274.922,4.625,97.105,0.0,1.228
19820327,8.866,7.653,3.723,9.892,5.482,197.896,295.853,5.149,96.413,0.0,0.731
19820328,8.469,7.172,1.53,9.565,3.197,148.25,312.739,3.258,95.845,2.966,1.491
19820329,7.712,6.755,0.751,8.521,1.742,118.285,328.12,1.857,95.55,8.397,2.23
19820330,1.938,2.365,2.04,1.577,0.626,76.22,317.91,0.107,94.822,10.049,1.749
19820331,1.98,1.442,2.019,2.436,2.365,116.286,319.079,0.388,95.086,5.779,1.491
19820401,6.279,4.432,5.103,7.842,5.325,228.345,282.172,2.697,95.906,0.0,1.336
19820402,8.194,7.272,1.368,8.975,3.118,125.419,321.514,1.872,96.152,2.994,1.917
19820403,7.799,6.92,1.199,8.543,2.475,146.499,325.336,2.531,96.542,1.344,1.39
19820404,9.009,7.276,3.717,10.475,5.341,234.152,292.162,3.9,96.287,0.0,1.761
19820405,11.197,9.81,3.964,12.371,5.869,221.243,307.578,5.191,96.185,0.0,0.982
19820406,11.609,9.835,0.88,13.109,3.591,167.146,324.411,4.363,96.464,2.709,1.491
19820407,10.853,10.11,1.551,11.482,2.729,118.586,337.989,3.49,96.63,1.055,2.329
19820408,9.811,8.276,0.902,11.006,1.541,83.415,330.408,2.812,95.852,11.231,4.154
19820409,3.96,3.742,1.196,4.116,2.81,160.308,301.238,2.145,96.299,0.17,2.014
19820410,4.132,2.648,2.191,5.191,3.412,204.148,280.851,2.894,96.105,0.001,2.348
19820411,5.358,3.913,2.26,6.389,2.898,157.675,304.975,2.799,95.946,0.05,2.167
19820412,3.747,3.287,1.029,4.075,1.751,124.242,315.973,1.869,95.855,0.915,1.886
19820413,1.945,0.875,1.485,2.709,2.088,160.884,282.479,2.099,95.735,0.398,2.559
19820414,2.901,1.545,2.606,3.87,3.381,233.787,266.033,3.141,95.928,0.003,4.957
19820415,5.074,3.685,2.942,6.065,3.942,244.021,269.395,4.484,95.876,0.0,4.383
19820416,7.316,6.279,3.832,8.058,4.795,243.555,286.66,4.886,95.839,0.0,1.796
19820417,9.029,7.707,2.095,9.973,3.879,179.282,309.031,4.785,95.923,0.077,1.608
19820418,7.949,6.316,2.817,9.116,4.686,243.493,287.652,4.595,96.007,0.0,2.35
19820419,7.714,6.144,2.401,8.836,4.162,277.478,269.041,5.589,96.027,0.0,3.736
19820420,6.623,5.133,2.432,7.687,3.937,231.671,280.579,4.849,96.202,0.277,2.299
19820421,6.628,4.781,3.993,7.947,4.398,215.449,290.869,4.317,96.276,0.021,1.623
19820422,8.915,7.689,2.222,9.791,4.16,229.85,294.348,5.614,96.258,0.362,1.663
19820423,8.305,6.312,3.404,9.729,4.844,257.92,285.92,5.248,96.306,0.0,1.735
19820424,4.069,4.51,1.395,3.753,1.143,189.462,308.278,0.829,96.503,5.581,2.396
19820425,6.286,4.895,2.812,7.279,3.227,193.801,308.657,2.941,96.94,1.031,3.539
19820426,7.525,5.864,2.73,8.614,4.529,211.171,299.593,3.822,96.925,0.217,2.35
19820427,8.391,7.371,1.723,9.06,3.1,176.121,322.015,3.932,96.763,0.803,2.529
19820428,7.773,6.275,2.355,8.755,3.944,198.605,303.339,4.082,96.603,0.064,1.91
19820429,6.899,5.351,1.247,7.914,3.083,170.934,324.826,2.37,96.164,8.391,1.95
19820430,3.758,3.064,1.318,4.174,2.1,202.171,302.579,2.129,96.396,2.768,1.794
19820501,6.001,4.853,2.95,6.689,3.265,124.785,326.599,2.696,96.523,0.379,2.749
19820502,8.712,7.368,1.646,9.519,3.379,200.576,321.806,3.335,96.557,1.933,1.649
19820503,12.206,9.075,4.696,14.085,5.551,292.992,297.574,7.528,96.002,0.0,2.626
19820504,10.709,9.873,0.601,11.21,1.353,111.799,339.451,2.525,95.788,6.486,0.836
19820505,6.52,6.762,2.535,6.375,1.584,58.826,340.313,0.166,95.795,9.874,1.719
19820506,4.889,2.951,0.587,6.052,2.748,156.838,327.972,0.86,96.103,6.064,1.149
19820507,6.232,4.708,2.302,7.146,3.239,277.185,287.879,2.944,96.693,1.659,2.044
19820508,8.392,6.709,3.21,9.401,4.556,278.566,294.422,4.188,96.296,0.079,1.585
19820509,8.52,7.049,1.088,9.402,2.085,191.561,322.001,2.38,96.064,2.581,1.48
19820510,7.334,6.698,0.699,7.715,1.802,177.421,310.679,1.867,96.45,3.952,0.562
19820511,9.38,7.22,3.526,10.676,5.489,296.361,290.736,4.316,96.694,0.003,1.233
19820512,12.12,9.576,4.54,13.647,6.061,316.385,292.27,6.383,97.159,0.0,1.636
19820513,14.132,11.939,3.137,15.448,5.024,320.366,294.197,8.205,97.195,0.0,2.125
19820514,14.998,12.891,3.951,16.263,5.735,316.284,302.545,8.807,96.926,0.0,1.711
19820515,16.834,14.096,3.419,18.476,5.631,305.004,320.402,10.136,96.486,0.04,0.965
19820516,17.168,14.7,2.577,18.521,4.296,275.191,336.169,8.639,96.267,1.355,1.135
19820517,16.53,15.473,1.219,17.109,2.62,183.194,355.222,5.955,96.372,2.089,1.164
19820518,16.928,14.165,1.846,18.444,3.883,261.126,342.0,6.6,96.308,5.565,0.846
19820519,16.582,15.054,1.478,17.42,2.645,222.188,346.795,4.712,96.676,5.267,0.979
19820520,15.453,13.535,0.85,16.504,2.866,219.308,346.517,3.305,96.77,15.066,1.385
19820521,16.076,14.813,1.757,16.768,2.488,221.215,364.99,3.667,96.942,3.137,0.804
19820522,14.744,13.357,1.114,15.504,2.2,160.288,354.115,3.311,96.582,0.744,1.942
19820523,13.008,11.945,0.611,13.54,1.431,154.893,360.554,1.753,95.882,12.535,2.046
19820524,10.199,9.247,0.688,10.675,1.491,197.409,336.29,1.858,96.193,4.389,2.774
19820525,13.145,10.037,3.106,14.699,4.763,321.955,304.933,5.535,96.751,0.007,1.939
19820526,16.636,13.482,4.878,18.214,5.73,326.593,317.537,8.713,96.648,0.0,1.113
19820527,17.935,15.06,1.594,19.373,4.229,262.426,347.321,8.289,96.573,1.604,1.33
19820528,15.475,14.141,0.478,16.141,1.361,114.479,367.95,3.512,96.89,4.881,1.422
19820529,15.217,13.644,1.912,16.004,3.313,201.806,353.355,4.812,97.046,0.759,3.748
19820530,16.481,13.923,3.305,17.761,5.121,324.403,325.783,6.804,96.792,0.0,2.42
19820531,17.76,15.259,3.664,19.01,4.216,243.005,348.945,6.829,96.902,0.501,0.718
19820601,20.105,18.355,3.615,20.98,4.371,270.122,353.424,8.706,97.007,0.165,1.083
19820602,20.927,20.048,0.634,21.367,2.809,308.827,358.418,9.112,96.687,3.775,1.207
19820603,21.053,19.769,1.383,21.695,3.418,296.202,358.515,9.054,96.578,3.077,1.092
19820604,21.197,19.605,0.744,21.993,2.937,289.367,363.782,8.701,96.546,1.664,0.943
19820605,20.452,19.056,0.945,21.151,2.882,281.079,360.735,7.728,96.588,0.349,1.083
19820606,19.344,18.671,0.591,19.68,2.434,223.071,364.222,5.968,96.402,6.11,0.862
19820607,19.619,18.231,0.296,20.313,2.309,267.644,370.488,6.137,96.58,6.467,1.036
19820608,19.448,18.363,1.511,19.99,3.351,275.526,373.046,5.537,96.51,2.123,1.502
19820609,20.744,19.669,0.814,21.281,2.758,274.508,372.316,7.136,96.337,4.425,0.641
19820610,20.477,19.456,0.924,20.987,3.134,246.521,370.677,6.549,96.082,8.465,0.636
19820611,16.818,17.214,1.888,16.62,0.735,90.56,379.702,2.068,95.784,15.139,1.521
19820612,13.677,13.437,1.154,13.796,1.065,180.082,355.935,2.451,95.598,17.794,2.599
19820613,10.087,10.595,0.781,9.834,0.354,133.894,345.605,1.501,95.46,9.268,2.795
19820614,10.913,10.581,1.029,11.078,1.315,105.909,351.264,1.539,96.031,8.789,2.308
19820615,14.185,13.267,2.137,14.644,2.862,269.06,340.15,4.321,96.259,2.205,0.658
19820616,14.569,14.613,0.898,14.547,1.704,67.846,374.297,2.379,96.334,6.113,2.56
19820617,18.08,16.92,1.858,18.66,2.716,218.11,369.925,5.168,96.362,5.262,1.601
19820618,16.326,16.432,1.512,16.273,0.739,110.807,365.958,3.112,96.131,19.205,2.01
19820619,15.282,14.488,0.931,15.68,2.564,253.273,336.665,5.441,96.329,1.019,2.065
19820620,17.171,16.214,2.26,17.649,3.656,355.874,323.915,8.107,96.329,0.0,1.152
19820621,16.902,17.405,0.819,16.651,1.766,134.291,369.747,3.874,96.245,3.639,1.479
19820622,19.498,17.501,0.454,20.497,2.792,283.682,368.172,5.134,95.986,17.231,1.093
19820623,16.379,16.255,0.566,16.441,1.903,152.594,371.324,2.949,95.899,18.814,2.329
19820624,18.287,17.602,1.836,18.63,3.075,289.418,346.969,8.156,96.135,0.22,1.38
19820625,19.55,18.587,1.167,20.031,3.939,248.153,368.166,6.397,95.736,2.665,1.062
19820626,16.141,16.656,1.037,15.883,0.727,108.906,376.835,1.554,95.816,16.63,1.031
19820627,14.368,14.33,0.496,14.387,0.872,185.584,348.846,2.76,96.134,8.064,2.741
19820628,15.708,14.854,1.836,16.135,2.963,217.8,357.474,4.578,96.293,1.841,2.736
19820629,16.182,15.49,0.365,16.528,2.099,242.322,350.045,6.168,96.427,0.706,3.503
19820630,16.012,14.905,0.877,16.565,2.443,264.808,337.711,6.832,96.95,0.555,1.958
19820701,16.893,14.387,3.53,18.146,4.637,319.135,331.975,7.012,96.982,0.094,0.806
19820702,20.142,17.57,4.056,21.429,4.923,246.344,360.472,8.297,96.274,0.623,1.057
19820703,21.358,19.116,0.925,22.478,2.861,228.054,376.393,7.822,95.955,10.026,1.869
19820704,17.308,16.638,0.823,17.643,2.865,225.064,358.695,5.472,96.648,18.063,2.604
19820705,18.075,15.865,2.751,19.18,4.137,310.278,335.287,7.941,96.859,0.205,0.789
19820706,19.788,17.41,2.792,20.978,4.604,297.153,353.704,8.485,96.628,0.177,1.087
19820707,20.479,17.963,1.702,21.737,3.782,302.066,350.573,8.415,96.702,0.054,1.429
19820708,20.078,17.321,3.086,21.457,4.71,325.695,342.719,8.649,96.818,0.022,2.187
19820709,21.678,18.486,3.206,23.274,5.818,309.614,358.401,10.178,96.601,3.643,1.427
19820710,21.928,19.892,0.783,22.946,3.154,208.408,386.595,5.67,96.662,5.562,1.557
19820711,22.67,19.977,2.131,24.017,4.481,294.044,368.553,8.427,96.365,0.827,2.076
19820712,21.388,18.833,3.036,22.666,5.24,325.443,347.811,10.289,96.073,0.023,1.836
19820713,22.258,19.56,2.527,23.607,4.474,293.56,366.437,9.475,95.831,0.508,1.64
19820714,22.452,19.785,2.196,23.785,4.143,259.681,375.43,8.755,95.748,13.635,1.072
19820715,21.681,19.067,1.374,22.988,3.033,247.096,374.745,7.284,96.139,9.748,1.287
